symbol,display_symbol,name_en,name_local,sector,description,open,high,low,close,prev_close,price,change_pct,gap_pct,candle_body_pct,candle_range_pct,upper_shadow_pct,lower_shadow_pct,candle_type,rsi,high_52w,low_52w,from_high_pct,volume_ratio,trailing_pe,price_to_book,return_on_equity,revenue_growth,market_cap,target_price,upside_pct,macd,macd_signal,macd_hist,macd_state,bollinger_width_pct,bollinger_percent_b,trend,trend_score,ma_60,diff_60,near_60,ma_120,diff_120,near_120,ma_240,diff_240,near_240,near_count,chart_score,technical_score,fundamental_score,theme_score,flow_score,composite_score
006400.KS,006400,Samsung SDI,삼성SDI,배터리,전기차 배터리·ESS,721000.0,723000.0,692000.0,695000.0,712000.0,695000.0,-2.39,1.26,-3.61,4.3,0.28,0.42,Strong Bearish,78.0,712000.0,160200.0,-2.4,0.82,,,,,,,,70480.1845,55230.6872,15249.4973,Positive,70.16,0.871,Strong Uptrend,5,449517.0,54.61,False,378629.0,83.56,False,290575.0,139.18,False,0,65.0,46.6,50,50.4,47.0,53.41
000270.KS,000270,Kia Corporation,기아,자동차,"현대차 계열 완성차, 글로벌 디자인",155400.0,157400.0,151700.0,151800.0,156900.0,151800.0,-3.25,-0.96,-2.32,3.67,1.29,0.06,Bearish,45.2,206000.0,86800.0,-26.3,1.12,,,,,,,,-833.6877,-1049.5086,215.8208,Positive,10.82,0.36,Uptrend,4,161042.0,-5.74,False,144352.0,5.16,False,122970.0,23.44,False,0,56.0,70.6,50,46.88,56.75,57.16
105560.KS,105560,KB Financial Group,KB금융,금융지주,국민은행 계열 종합금융그룹,162200.0,163900.0,159400.0,160500.0,160600.0,160500.0,-0.06,1.0,-1.05,2.77,1.05,0.68,Bearish,58.7,168800.0,82400.0,-4.9,1.46,,,,,,,,2307.7966,2266.9302,40.8664,Bullish,12.37,0.693,Strong Uptrend,5,153840.0,4.33,False,140796.0,13.99,False,125777.0,27.61,False,0,72.0,81.0,50,77.04,55.5,68.96
009150.KS,009150,Samsung Electro-Mechanics,삼성전기,전자부품,MLCC·카메라모듈·반도체 패키지기판,829000.0,877000.0,818000.0,832000.0,827000.0,832000.0,0.6,0.24,0.36,7.12,5.43,1.33,Long Upper Doji,79.9,839000.0,117200.0,-0.8,1.28,,,,,,,,100857.675,87559.6208,13298.0542,Positive,83.96,0.814,Strong Uptrend,5,482133.0,72.57,False,369312.0,125.28,False,264870.0,214.12,False,0,65.0,56.2,50,84.2,59.25,62.11
028260.KS,028260,Samsung C&T,삼성물산,지주·건설,"삼성그룹 지주 역할, 건설·상사",305500.0,307500.0,296000.0,298500.0,308500.0,298500.0,-3.24,-0.97,-2.29,3.76,0.65,0.82,Bearish,50.0,360000.0,114400.0,-17.1,1.22,,,,,,,,5514.6419,5172.8707,341.7711,Positive,19.71,0.489,Uptrend,4,298642.0,-0.05,True,274788.0,8.63,False,224022.0,33.25,False,1,74.67,76.6,50,45.32,56.75,64.02
055550.KS,055550,Shinhan Financial Group,신한지주,금융지주,신한은행 계열 종합금융그룹,99000.0,101000.0,99000.0,99900.0,100000.0,99900.0,-0.1,-1.0,0.91,2.02,1.11,0.0,Bullish,59.6,106000.0,47650.0,-5.8,1.58,,,,,,,,1728.1377,1761.6933,-33.5556,Bearish,11.49,0.661,Strong Uptrend,5,95392.0,4.73,False,87172.0,14.6,False,76372.0,30.81,False,0,75.0,73.4,50,77.04,63.0,68.71
298040.KS,298040,Hyosung Heavy Industries Corporation,효성중공업,산업재,효성중공업 (KOSPI200),3990000.0,4018000.0,3894000.0,3912000.0,3982000.0,3912000.0,-1.76,0.2,-1.95,3.11,0.7,0.45,Bearish,77.0,3982000.0,438000.0,-1.8,1.03,,,,,,,,318618.757,219734.4136,98884.3434,Positive,57.81,0.908,Strong Uptrend,5,2759300.0,41.78,False,2406208.0,62.58,False,1773450.0,120.59,False,0,65.0,49.6,50,73.4,55.5,58.46
267260.KS,267260,"HD Hyundai Electric Co., Ltd.",HD현대일렉트릭,산업재,HD현대일렉트릭 (KOSPI200),1254000.0,1281000.0,1251000.0,1252000.0,1260000.0,1252000.0,-0.63,-0.48,-0.16,2.39,2.15,0.08,Long Upper Doji,68.6,1306000.0,293000.0,-4.1,0.92,,,,,,,,81805.8506,60553.9733,21251.8773,Positive,47.47,0.837,Strong Uptrend,5,991083.0,26.33,False,914025.0,36.98,False,716417.0,74.76,False,0,65.0,50.2,50,73.4,51.5,58.21
006800.KS,006800,Mirae Asset Securities,미래에셋증권,증권,"국내 1위 증권사, 해외 진출",67800.0,68600.0,64700.0,64800.0,67700.0,64800.0,-4.28,0.15,-4.42,5.75,1.18,0.15,Strong Bearish,46.1,73282.0,9359.0,-11.6,0.86,,,,,,,,775.5759,1304.3604,-528.7844,Bearish,16.55,0.258,Strong Uptrend,5,64396.0,0.63,True,44893.0,44.34,False,32288.0,100.69,False,1,86.67,57.0,50,61.17,52.75,64.7
010120.KS,010120,LS ELECTRIC,LS ELECTRIC,산업재,LS ELECTRIC (KOSPI200),278000.0,283500.0,274500.0,278000.0,273000.0,278000.0,1.83,1.83,0.0,3.24,1.98,1.26,Long Upper Doji,87.8,278000.0,34520.0,0.0,0.97,,,,,,,,28427.7886,18891.6304,9536.1582,Bullish,82.83,0.994,Strong Uptrend,5,162615.0,70.96,False,130078.0,113.72,False,94270.0,194.9,False,0,65.0,54.6,50,73.4,51.0,59.26
042660.KS,042660,Hanwha Ocean,한화오션,조선,"전 대우조선해양, 잠수함·LNG선",132400.0,132900.0,130500.0,131800.0,132300.0,131800.0,-0.38,0.08,-0.45,1.81,0.38,0.98,Bearish,53.1,149900.0,73100.0,-12.1,0.56,,,,,,,,1734.9747,1095.0024,639.9723,Positive,15.42,0.659,Uptrend,4,130363.0,1.1,True,127215.0,3.6,False,113199.0,16.43,False,1,74.67,67.6,50,53.34,57.25,63.03
068270.KS,068270,Celltrion,셀트리온,바이오,항체 바이오시밀러 세계 1위,203500.0,204000.0,200000.0,200500.0,204000.0,200500.0,-1.72,-0.25,-1.47,1.97,0.25,0.25,Strong Bearish,46.1,248500.0,146215.0,-19.3,1.07,,,,,,,,-185.1834,-563.17,377.9865,Positive,9.17,0.409,Neutral,3,211350.0,-5.13,False,202402.0,-0.94,True,185653.0,8.0,False,1,62.67,67.6,50,43.96,61.25,58.42
012330.KS,012330,Hyundai Mobis,현대모비스,자동차부품,현대·기아 핵심 부품 계열사,438500.0,443000.0,425000.0,425000.0,439000.0,425000.0,-3.19,-0.11,-3.08,4.1,1.03,0.0,Strong Bearish,50.8,529000.0,241000.0,-19.7,1.21,,,,,,,,7160.6247,5343.5114,1817.1133,Positive,20.41,0.573,Uptrend,4,424867.0,0.03,True,394538.0,7.72,False,343910.0,23.58,False,1,74.67,73.6,50,33.72,56.75,61.53
005490.KS,005490,POSCO Holdings,POSCO홀딩스,철강·소재,"국내 1위 철강, 이차전지 소재",471500.0,471500.0,455500.0,462000.0,469000.0,462000.0,-1.49,0.53,-2.01,3.39,0.0,1.38,Bearish,76.0,469000.0,233500.0,-1.5,1.15,,,,,,,,27052.8369,18169.7934,8883.0436,Positive,40.84,0.932,Strong Uptrend,5,369542.0,25.02,False,344812.0,33.99,False,315183.0,46.58,False,0,65.0,49.6,50,69.57,55.5,57.89
009540.KS,009540,HD한국조선해양,HD한국조선해양,조선,HD한국조선해양 (KOSPI200),467000.0,477000.0,461500.0,461500.0,472000.0,461500.0,-2.22,-1.06,-1.18,3.32,2.14,0.0,Bearish Rejection,62.9,479500.0,222000.0,-3.8,0.74,,,,,,,,21008.0634,14455.5577,6552.5057,Positive,36.27,0.761,Downtrend,2,411067.0,12.27,False,418596.0,10.25,False,393758.0,17.2,False,0,29.0,60.6,50,53.34,47.0,46.55
035420.KS,035420,NAVER Corporation,NAVER,인터넷·플랫폼,국내 1위 검색 포털·클라우드,0.0,211000.0,211000.0,211000.0,220000.0,211000.0,-4.09,-100.0,,,,,Flat,47.1,290500.0,183100.0,-27.4,0.0,,,,,,,,151.7629,-1457.5324,1609.2953,Positive,16.19,0.559,Strong Downtrend,1,225375.0,-6.38,False,238688.0,-11.6,False,235477.0,-10.39,False,0,20.0,70.6,50,3.74,52.75,39.49
034730.KS,034730,SK Inc.,SK,지주사,"SK그룹 지주, ICT·에너지·바이오",428500.0,438500.0,420500.0,425000.0,425000.0,425000.0,0.0,0.82,-0.82,4.2,2.33,1.05,Bearish Rejection,73.0,425000.0,125200.0,0.0,1.5,,,,,,,,21410.96,15110.5847,6300.3753,Positive,38.31,0.884,Strong Uptrend,5,354158.0,20.0,False,312175.0,36.14,False,256426.0,65.74,False,0,65.0,53.6,50,78.81,63.0,61.02
010130.KS,010130,Korea Zinc,고려아연,비철금속,아연 세계 1위 제련·이차전지 소재,1587000.0,1605000.0,1537000.0,1579000.0,1604000.0,1579000.0,-1.56,-1.06,-0.5,4.28,1.13,2.65,Long Lower Doji,45.4,2115000.0,679000.0,-25.3,2.73,,,,,,,,6885.0466,10550.2231,-3665.1765,Bearish,17.98,0.38,Uptrend,4,1656567.0,-4.68,False,1500983.0,5.2,False,1191500.0,32.52,False,0,63.0,72.6,50,57.08,73.75,62.99
042700.KS,042700,"HANMI Semiconductor Co., Ltd.",한미반도체,기술,한미반도체 (KOSPI200),367000.0,392500.0,361500.0,368000.0,357500.0,368000.0,2.94,2.66,0.27,8.45,6.68,1.5,Long Upper Doji,71.1,373500.0,73200.0,-1.5,2.71,,,,,,,,21694.4386,12940.9388,8753.4998,Bullish,49.49,0.965,Strong Uptrend,5,272593.0,35.0,False,207620.0,77.25,False,152199.0,141.79,False,0,65.0,60.6,50,56.36,65.0,59.6
086790.KS,086790,Hana Financial Group,하나금융지주,금융지주,하나은행 계열 종합금융그룹,124500.0,128500.0,124500.0,127900.0,127100.0,127900.0,0.63,-2.05,2.73,3.21,0.48,0.0,Strong Bullish,68.7,131300.0,58800.0,-2.6,1.23,,,,,,,,3529.3792,2924.2415,605.1377,Bullish,16.67,0.868,Strong Uptrend,5,116853.0,9.45,False,105774.0,20.92,False,94477.0,35.38,False,0,65.0,71.0,50,77.04,59.25,64.73
010140.KS,010140,Samsung Heavy Industries,삼성중공업,조선,삼성 계열 조선사,33350.0,33400.0,32200.0,32350.0,33000.0,32350.0,-1.97,1.06,-3.0,3.6,0.15,0.45,Strong Bearish,61.1,34400.0,13990.0,-6.0,0.71,,,,,,,,1503.9561,1115.8958,388.0603,Positive,34.49,0.732,Strong Uptrend,5,28575.0,13.21,False,27578.0,17.3,False,23558.0,37.32,False,0,68.0,59.6,50,53.34,51.5,58.45
015760.KS,015760,Korea Electric Power (KEPCO),한국전력,유틸리티,국내 전력 공급 독점 공기업,43950.0,44500.0,43550.0,43550.0,44500.0,43550.0,-2.13,-1.24,-0.91,2.16,1.25,0.0,Bearish Rejection,41.5,67900.0,24300.0,-35.9,1.01,,,,,,,,-485.1694,-706.5854,221.4161,Positive,18.94,0.427,Downtrend,2,49933.0,-12.78,False,50777.0,-14.23,False,43385.0,0.38,True,1,42.67,68.6,50,29.64,50.0,49.4
316140.KS,316140,Woori Financial Group,우리금융지주,금융지주,우리은행 계열 종합금융그룹,33200.0,33750.0,33200.0,33350.0,33500.0,33350.0,-0.45,-0.9,0.45,1.66,1.2,0.0,Bullish,45.3,40800.0,16780.0,-18.3,1.35,,,,,,,,116.2316,323.7482,-207.5166,Bearish,15.02,0.348,Uptrend,4,34224.0,-2.55,False,30947.0,7.76,False,27293.0,22.19,False,0,63.0,73.4,50,77.04,61.25,64.93
272210.KS,272210,Hanwha Systems,한화시스템,방산·IT,방산 전자·ICT 서비스,118200.0,119100.0,115700.0,117300.0,118100.0,117300.0,-0.68,0.08,-0.76,2.88,0.76,1.35,Bearish,38.8,162700.0,38400.0,-27.9,0.69,,,,,,,,-2074.4576,-192.162,-1882.2956,Bearish,16.67,-0.068,Uptrend,4,126732.0,-7.44,False,94150.0,24.59,False,74185.0,58.12,False,0,56.0,41.0,50,63.24,57.25,52.26
064350.KS,064350,Hyundai Rotem Company,현대로템,산업재,현대로템 (KOSPI200),261500.0,282000.0,261000.0,268500.0,264000.0,268500.0,1.7,-0.95,2.68,8.03,5.16,0.19,Bullish,76.2,268500.0,106600.0,0.0,1.57,,,,,,,,14121.6439,8907.7627,5213.8813,Bullish,33.73,1.101,Uptrend,4,210738.0,27.41,False,203485.0,31.95,False,196879.0,36.38,False,0,53.0,62.4,50,73.4,66.75,59.19
066570.KS,066570,LG Electronics,LG전자,전자·가전,가전·TV·차량부품·B2B,140300.0,151700.0,138800.0,140900.0,135800.0,140900.0,3.76,3.31,0.43,9.19,7.7,1.07,Long Upper Doji,67.0,146700.0,69000.0,-4.0,4.76,,,,,,,,5963.4041,4202.7863,1760.6178,Bullish,31.67,0.941,Strong Uptrend,5,118473.0,18.93,False,105932.0,33.01,False,91380.0,54.19,False,0,65.0,66.6,50,100.0,65.0,67.65
051910.KS,051910,LG Chem,LG화학,화학·배터리,배터리 분사 후 석유화학·첨단소재,407500.0,407500.0,392000.0,397000.0,407500.0,397000.0,-2.58,0.0,-2.58,3.8,0.0,1.23,Strong Bearish,64.2,419500.0,182400.0,-5.4,0.86,,,,,,,,19709.154,16264.119,3445.035,Positive,32.18,0.79,Uptrend,4,335492.0,18.33,False,347462.0,14.26,False,309016.0,28.47,False,0,56.0,62.6,50,49.94,47.0,54.64
000150.KS,000150,Doosan Corporation,두산,지주·방산,"두산그룹 지주, 로봇·방산",1602000.0,1682000.0,1537000.0,1596000.0,1572000.0,1596000.0,1.53,1.91,-0.37,9.05,4.99,3.68,Long Upper Doji,73.1,1596000.0,282500.0,0.0,1.31,,,,,,,,118381.9949,98262.1311,20119.8638,Positive,49.99,0.844,Strong Uptrend,5,1159883.0,37.6,False,1010375.0,57.96,False,800717.0,99.32,False,0,65.0,56.2,50,90.71,55.0,62.66
003670.KS,003670,"Posco Future M Co., Ltd.",포스코퓨처엠,산업재,포스코퓨처엠 (KOSPI200),260000.0,260500.0,248000.0,252000.0,261000.0,252000.0,-3.45,-0.38,-3.08,4.81,0.19,1.54,Bearish,61.4,263000.0,97028.0,-4.2,1.11,,,,,,,,12456.2126,9994.4413,2461.7713,Positive,33.67,0.741,Strong Uptrend,5,220757.0,14.15,False,212500.0,18.59,False,178148.0,41.46,False,0,65.0,65.6,50,73.4,51.0,62.01
096770.KS,096770,SK Innovation,SK이노베이션,에너지·화학,정유·화학·배터리 소재,146500.0,148000.0,143500.0,146200.0,149800.0,146200.0,-2.4,-2.2,-0.2,3.07,1.02,1.84,Long Lower Doji,70.2,149800.0,81100.0,-2.4,1.59,,,,,,,,6380.1187,4525.0075,1855.1112,Bullish,26.1,1.024,Strong Uptrend,5,120503.0,21.32,False,116037.0,25.99,False,110970.0,31.75,False,0,65.0,61.6,50,63.2,63.5,60.73
267250.KS,267250,"HD Hyundai Co., Ltd.",HD현대,에너지,HD현대 (KOSPI200),304500.0,326000.0,303000.0,310500.0,301000.0,310500.0,3.16,1.16,1.97,7.55,5.09,0.49,Bullish,71.3,310500.0,71000.0,0.0,1.99,,,,,,,,10692.5937,4878.3425,5814.2512,Bullish,30.88,1.077,Strong Uptrend,5,263117.0,18.01,False,237892.0,30.52,False,187754.0,65.38,False,0,65.0,62.4,50,100.0,75.75,67.67
035720.KS,035720,Kakao Corp.,카카오,인터넷·플랫폼,카카오톡 기반 플랫폼·핀테크,48500.0,48550.0,47050.0,47300.0,48400.0,47300.0,-2.27,0.21,-2.47,3.09,0.1,0.52,Strong Bearish,43.2,70400.0,36450.0,-32.8,1.19,,,,,,,,-429.7949,-565.9105,136.1156,Positive,11.91,0.375,Strong Downtrend,0,51627.0,-8.38,False,55799.0,-15.23,False,56410.0,-16.15,False,0,0.0,67.6,50,3.74,50.0,32.46
079550.KS,079550,LIG Nex1,LIG디펜스앤에어로스페이스,방산,미사일·레이더 방산 전문,957000.0,965000.0,929000.0,941000.0,968000.0,941000.0,-2.79,-1.14,-1.67,3.76,0.84,1.25,Bearish,57.6,1020000.0,287500.0,-7.7,0.54,,,,,,,,58961.582,64787.7061,-5826.1241,Bearish,24.09,0.627,Strong Uptrend,5,712833.0,32.01,False,578325.0,62.71,False,543227.0,73.22,False,0,68.0,57.0,50,60.47,47.0,58.42
000810.KS,000810,Samsung Fire & Marine,삼성화재,보험,국내 1위 손해보험,460000.0,466000.0,457500.0,461000.0,464000.0,461000.0,-0.65,-0.86,0.22,1.85,1.09,0.54,Long Upper Doji,46.2,630000.0,352000.0,-26.8,1.08,,,,,,,,-2756.5762,-3085.6742,329.098,Positive,12.01,0.386,Downtrend,2,490708.0,-6.05,False,491258.0,-6.16,False,465333.0,-0.93,True,1,50.67,71.2,50,52.56,61.25,57.01
017670.KS,017670,SK Telecom,SK텔레콤,통신,국내 1위 이동통신,96700.0,96900.0,94700.0,95100.0,95600.0,95100.0,-0.52,1.15,-1.65,2.28,0.21,0.41,Strong Bearish,57.6,100500.0,50700.0,-5.4,1.12,,,,,,,,4270.4295,4938.9599,-668.5304,Bearish,26.81,0.542,Strong Uptrend,5,83033.0,14.53,False,69258.0,37.31,False,61912.0,53.61,False,0,68.0,57.0,50,69.27,55.5,60.59
033780.KS,033780,KT&G,KT&G,담배·건강기능식품,"국내 1위 담배, 인삼공사 계열",175400.0,179700.0,175400.0,178300.0,176500.0,178300.0,1.02,-0.62,1.65,2.45,0.8,0.0,Strong Bullish,70.3,179700.0,109600.0,-0.8,0.78,,,,,,,,4866.0788,4069.3205,796.7583,Positive,17.82,0.819,Strong Uptrend,5,163887.0,8.79,False,153502.0,16.15,False,142679.0,24.97,False,0,65.0,57.6,50,87.14,55.25,62.5
011200.KS,011200,HMM,HMM,해운,국내 1위 컨테이너 해운,20650.0,20750.0,20300.0,20500.0,20750.0,20500.0,-1.2,-0.48,-0.73,2.18,0.48,0.97,Bearish,45.4,25950.0,18110.0,-21.0,0.89,,,,,,,,18.5849,51.977,-33.3921,Bearish,7.68,0.289,Neutral,3,20966.0,-2.22,False,20511.0,-0.05,True,21490.0,-4.61,False,1,62.67,60.0,50,47.6,57.25,56.67
138040.KS,138040,Meritz Financial Group Inc.,메리츠금융지주,금융 서비스,메리츠금융지주 (KOSPI200),113000.0,114400.0,111700.0,111700.0,113900.0,111700.0,-1.93,-0.79,-1.15,2.39,1.24,0.0,Bearish Rejection,43.0,146200.0,101500.0,-23.6,1.17,,,,,,,,-267.6665,96.3229,-363.9893,Bearish,8.24,0.122,Neutral,3,118238.0,-5.53,False,114083.0,-2.09,False,115064.0,-2.92,False,0,51.0,55.0,50,57.9,61.25,53.86
278470.KS,278470,"APR Co., Ltd.",에이피알,필수 소비재,에이피알 (KOSPI200),449000.0,452500.0,422000.0,424500.0,451000.0,424500.0,-5.88,-0.44,-5.46,6.79,0.78,0.56,Strong Bearish,59.2,459000.0,71100.0,-7.5,1.23,,,,,,,,29549.3095,28571.6708,977.6387,Positive,43.81,0.629,Strong Uptrend,5,338608.0,25.37,False,290833.0,45.96,False,238652.0,77.87,False,0,68.0,73.6,50,41.38,51.0,60.11
000720.KS,000720,Hyundai E&C,현대건설,건설,국내 1위 건설사,167600.0,168800.0,160900.0,161800.0,168600.0,161800.0,-4.03,-0.59,-3.46,4.71,0.72,0.54,Strong Bearish,46.5,188700.0,38300.0,-14.3,0.8,,,,,,,,3245.8255,5644.0748,-2398.2494,Bearish,23.35,0.253,Strong Uptrend,5,151383.0,6.88,False,114114.0,41.79,False,89016.0,81.77,False,0,68.0,57.0,50,38.16,52.75,55.65
024110.KS,024110,Industrial Bank of Korea,기업은행,은행,중소기업 전문 국책은행,22400.0,22800.0,22400.0,22600.0,22550.0,22600.0,0.22,-0.67,0.89,1.79,0.89,0.0,Bullish,51.0,28550.0,14580.0,-20.8,1.32,,,,,,,,-87.7557,-165.2646,77.509,Bullish,7.54,0.71,Uptrend,4,23377.0,-3.32,False,22054.0,2.48,False,20325.0,11.19,False,0,63.0,88.4,50,69.54,65.0,67.93
086280.KS,086280,"Hyundai Glovis Co., Ltd.",현대글로비스,산업재,현대글로비스 (KOSPI200),239000.0,241500.0,227000.0,227000.0,238500.0,227000.0,-4.82,0.21,-5.02,6.07,1.05,0.0,Strong Bearish,49.9,290500.0,105400.0,-21.9,1.26,,,,,,,,1528.4208,-95.4735,1623.8943,Positive,16.78,0.601,Neutral,3,235633.0,-3.66,False,215344.0,5.41,False,183337.0,23.82,False,0,51.0,73.6,50,73.4,56.75,60.38
047040.KS,047040,Daewoo Engineering & Construction,대우건설,건설,주택·토목·플랜트 중심 종합건설사,36450.0,36450.0,34800.0,35000.0,36900.0,35000.0,-5.15,-1.22,-3.98,4.53,0.0,0.55,Strong Bearish,74.1,37150.0,3245.0,-5.8,0.25,,,,,,,,5206.0463,4795.0686,410.9777,Positive,92.72,0.778,Strong Uptrend,5,16490.0,112.25,False,10177.0,243.91,False,7046.0,396.74,False,0,68.0,49.6,50,38.16,47.0,53.22
030200.KS,030200,KT Corporation,KT,통신,"유선·무선통신, IPTV, 클라우드",60100.0,61000.0,60100.0,60900.0,60500.0,60900.0,0.66,-0.66,1.33,1.5,0.17,0.0,Strong Bullish,47.2,68900.0,48250.0,-11.6,0.61,,,,,,,,113.5303,422.3357,-308.8054,Improving,9.82,0.348,Uptrend,4,61105.0,-0.34,True,56614.0,7.57,False,54684.0,11.37,False,1,74.67,76.6,50,69.27,61.0,68.04
047810.KS,047810,Korea Aerospace Industries,한국항공우주,항공우주·방산,국산 전투기(KF-21)·헬기 제조,166700.0,171600.0,163400.0,169000.0,166300.0,169000.0,1.62,0.24,1.38,4.92,1.56,1.98,Bullish,39.8,202000.0,80400.0,-16.3,1.37,,,,,,,,-3584.593,-716.6717,-2867.9214,Improving,21.87,0.127,Uptrend,4,179653.0,-5.93,False,151997.0,11.19,False,123350.0,37.01,False,0,56.0,74.0,50,79.34,71.5,64.35
003550.KS,003550,LG Corporation,LG,지주사,LG그룹 지주회사,98200.0,102700.0,98200.0,99100.0,98300.0,99100.0,0.81,-0.1,0.92,4.58,3.67,0.0,Bullish,62.3,107700.0,63200.0,-8.0,1.62,,,,,,,,2037.9737,1374.1791,663.7946,Positive,15.29,0.888,Strong Uptrend,5,93132.0,6.41,False,88307.0,12.22,False,82198.0,20.56,False,0,68.0,73.0,50,78.81,66.75,67.15
