symbol,display_symbol,name_en,name_local,sector,description,open,high,low,close,prev_close,price,change_pct,gap_pct,candle_body_pct,candle_range_pct,upper_shadow_pct,lower_shadow_pct,candle_type,rsi,high_52w,low_52w,from_high_pct,volume_ratio,trailing_pe,price_to_book,return_on_equity,revenue_growth,market_cap,target_price,upside_pct,macd,macd_signal,macd_hist,macd_state,bollinger_width_pct,bollinger_percent_b,trend,trend_score,ma_60,diff_60,near_60,ma_120,diff_120,near_120,ma_240,diff_240,near_240,near_count,chart_score,technical_score,fundamental_score,theme_score,flow_score,composite_score
AFL,AFL,Aflac Incorporated,Aflac 법인,금융 서비스,Aflac Incorporated는 자회사를 통해 보충적인 건강 및 생명 보험 상품을 제공합니다. 그것은 t에서 작동합니다,112.27,113.72,109.55,113.67,116.21,113.67,-2.19,-3.39,1.25,3.71,0.04,2.42,Bullish Reversal,52.8,116.85,96.54,-2.7,1.39,13.0,2.0,13.1,-9.9,58560929792.0,112.14,-1.3,1.3289,1.2575,0.0714,Positive,6.86,0.526,Strong Uptrend,5,111.98,1.51,True,110.86,2.53,False,107.5,5.74,False,1,83.67,87.2,66.25,60.17,48.8,74.06
APD,APD,"Air Products and Chemicals, Inc.","에어 프로덕츠 앤 케미칼스, Inc.",원자재,"Air Products and Chemicals, Inc.는 대기 가스, 공정 및 특수 가스, 장비 및 관련 서비스를 제공합니다.",299.0,302.5,294.13,300.05,302.5,300.05,-0.81,-1.16,0.35,2.8,0.82,1.63,Bullish Reversal,58.2,303.65,227.66,-1.2,1.37,,4.33,-1.7,5.8,66807930880.0,317.57,5.8,4.1167,4.2193,-0.1026,Bearish,4.87,0.662,Uptrend,4,286.81,4.62,False,269.91,11.17,False,271.81,10.39,False,0,60.0,76.6,52.67,75.55,60.4,65.06
ALGN,ALGN,Align Technology Inc.,얼라인 테크놀로지,의료기기,인비절라인 투명 치아교정기,176.1,177.11,167.46,176.01,178.4,176.01,-1.34,-1.29,-0.05,5.48,0.57,4.86,Long Lower Doji,44.1,207.19,124.88,-15.0,1.69,29.5,3.1,10.4,5.3,12605356032.0,206.86,17.5,1.4513,2.7592,-1.3079,Bearish,18.88,0.325,Uptrend,4,180.49,-2.48,False,168.45,4.49,False,163.1,7.92,False,0,63.0,72.6,69.0,50.14,74.6,65.83
ALB,ALB,Albemarle Corporation,앨버말 코퍼레이션,원자재,"Albemarle Corporation은 전 세계적으로 에너지 저장 솔루션을 제공합니다. 에너지 저장, S의 세 가지 부문을 통해 운영됩니다.",194.46,197.88,190.2,196.7,190.88,196.7,3.05,1.88,1.15,3.95,0.61,2.19,Bullish Reversal,56.0,215.62,54.14,-8.8,0.72,,3.17,-4.7,15.9,23188350976.0,197.47,0.4,5.1698,5.6007,-0.431,Improving,23.91,0.688,Strong Uptrend,5,176.2,11.63,False,159.47,23.35,False,117.59,67.28,False,0,68.0,76.2,52.67,75.55,60.4,67.36
ARE,ARE,"Alexandria Real Estate Equities, Inc.","알렉산드리아 부동산 주식, Inc.",부동산·리츠,"S&P 500 기업인 Alexandria Real Estate Equities, Inc.는 동급 최고의 사명 중심 생명과학 REIT로서",40.92,41.33,40.23,40.51,41.05,40.51,-1.32,-0.32,-1.0,2.69,1.0,0.68,Bearish,33.8,83.51,40.41,-51.5,0.9,,0.45,-4.1,-11.5,7059656192.0,56.21,38.8,-1.2923,-0.7749,-0.5174,Bearish,23.79,0.081,Strong Downtrend,0,48.66,-16.75,False,49.59,-18.31,False,61.17,-33.77,False,0,0.0,52.0,47.67,66.82,54.2,37.98
GOOGL,GOOGL,Alphabet Inc. (A),알파벳(구글) A,인터넷·광고,구글 검색·YouTube·GCP,374.16,385.83,365.82,384.8,349.94,384.8,9.96,6.92,2.84,5.35,0.28,2.23,Bullish,82.4,384.8,150.86,0.0,2.91,29.3,11.2,35.7,18.0,4655096004608.0,378.5,-1.6,14.5224,10.5975,3.9248,Bullish,24.61,1.139,Strong Uptrend,5,314.15,22.49,False,314.06,22.52,False,262.0,46.87,False,0,65.0,62.4,66.75,100.0,64.6,69.91
ALLE,ALLE,Allegion plc,Allegion PLC,산업재,Allegion plc는 전 세계적으로 보안 제품 및 솔루션을 제공하고 있습니다. 두 개의 세그먼트를 통해 운영되고 있습니다.,138.55,139.33,136.63,137.48,137.37,137.48,0.08,0.86,-0.77,1.95,0.56,0.61,Bearish,37.7,179.09,134.79,-23.2,0.83,18.8,5.62,34.2,9.7,11814462464.0,167.58,21.9,-1.9513,-1.5588,-0.3924,Bearish,9.8,0.085,Strong Downtrend,0,151.9,-9.49,False,157.12,-12.5,False,158.6,-13.32,False,0,8.0,52.0,76.75,72.95,64.4,48.13
AKAM,AKAM,"Akamai Technologies, Inc.","아카마이 테크놀로지스, Inc.",기술,"Akamai Technologies, Inc.는 미국 세인트에서 보안, 전송, 클라우드 컴퓨팅 솔루션을 제공합니다.",98.83,103.24,98.46,102.98,99.8,102.98,3.19,-0.97,4.2,4.84,0.26,0.37,Strong Bullish,52.7,119.15,70.53,-13.6,1.1,33.5,2.99,9.2,7.4,15161029632.0,112.28,9.0,-2.2302,-2.6658,0.4356,Bullish,35.63,0.571,Uptrend,4,103.29,-0.3,True,96.31,6.93,False,86.55,18.98,False,1,74.67,86.0,63.25,61.56,66.0,72.38
ALL,ALL,The Allstate Corporation,올스테이트 코퍼레이션,금융 서비스,"Allstate Corporation은 자회사와 함께 재산, 상해 및 기타 보험 상품을 제공합니다.",213.36,218.18,209.51,217.26,212.33,217.26,2.32,0.49,1.83,4.06,0.43,1.8,Bullish,56.9,218.23,188.16,-0.4,1.25,4.8,1.97,39.5,5.1,56102465536.0,240.0,10.5,1.8226,1.9498,-0.1272,Improving,5.49,0.791,Strong Uptrend,5,209.45,3.73,False,206.66,5.13,False,202.74,7.16,False,0,72.0,82.0,83.5,60.17,66.6,74.49
LNT,LNT,Alliant Energy Corporation,얼라이언트 에너지 코퍼레이션,유틸리티,Alliant Energy Corporation은 규제된 전기 및 천연가스 서비스를 제공하는 유틸리티 지주 회사로 운영됩니다.,71.52,73.65,71.52,73.43,72.0,73.43,1.99,-0.67,2.67,2.98,0.31,0.0,Strong Bullish,59.4,73.72,58.14,-0.4,2.21,23.4,2.57,11.3,9.0,18965241856.0,77.09,5.0,0.3082,0.3195,-0.0112,Improving,3.57,0.857,Strong Uptrend,5,71.24,3.07,False,68.56,7.1,False,65.89,11.44,False,0,72.0,79.6,73.25,86.59,65.4,75.68
GOOG,GOOG,Alphabet Inc. (C),알파벳(구글) C,인터넷·광고,구글 검색·YouTube·GCP,371.26,382.63,363.09,381.94,347.31,381.94,9.97,6.9,2.88,5.26,0.19,2.2,Bullish,82.5,381.94,152.27,0.0,2.76,29.2,11.12,35.7,18.0,4620328370176.0,364.0,-4.7,14.2128,10.2963,3.9165,Bullish,24.51,1.136,Neutral,3,313.18,21.96,False,313.91,21.67,False,262.33,45.6,False,0,41.0,62.4,66.75,100.0,64.6,62.71
AMZN,AMZN,Amazon.com Inc.,아마존,이커머스·클라우드,온라인 쇼핑·AWS 클라우드,273.04,273.87,256.16,265.06,263.04,265.06,0.77,3.8,-2.92,6.49,0.3,3.26,Bearish,76.5,265.06,184.42,0.0,2.08,31.7,6.92,22.3,13.6,2850521874432.0,283.98,7.1,12.3745,11.1008,1.2737,Positive,28.84,0.793,Uptrend,4,221.11,19.88,False,227.58,16.47,False,224.84,17.89,False,0,53.0,61.6,61.75,73.39,65.4,61.2
AMCR,AMCR,Amcor plc,암코 PLC,경기 소비재,"Amcor plc는 자회사와 함께 유럽, 북아메리카에서 포장 제품의 생산 및 판매에 참여합니다.",37.67,38.23,37.55,38.04,37.35,38.04,1.85,0.86,0.98,1.81,0.5,0.32,Bullish,38.5,49.92,37.35,-23.8,1.03,28.6,1.51,7.7,68.1,17576218624.0,50.22,32.0,-0.8435,-0.6127,-0.2308,Bearish,13.65,0.112,Downtrend,2,43.01,-11.56,False,42.43,-10.35,False,42.96,-11.45,False,0,32.0,59.4,72.0,52.52,75.6,54.29
AEP,AEP,American Electric Power,아메리칸 일렉트릭 파워,전력·유틸리티,미국 중부·남부 전력 공급,135.23,137.68,135.08,137.11,134.44,137.11,1.99,0.59,1.39,1.92,0.42,0.11,Strong Bullish,62.3,137.15,96.26,-0.0,0.85,20.6,2.38,12.5,13.2,74527989760.0,141.38,3.1,1.1314,1.0628,0.0686,Bullish,4.7,0.934,Strong Uptrend,5,130.98,4.68,False,124.11,10.47,False,115.72,18.48,False,0,72.0,75.0,73.25,73.3,58.4,71.83
MO,MO,"Altria Group, Inc.","알트리아 그룹, Inc.",필수 소비재,"Altria Group, Inc.는 자회사를 통해 미국에서 흡연 가능 및 경구용 담배 제품을 제조 및 판매합니다.",73.85,73.85,70.68,72.65,68.2,72.65,6.52,8.28,-1.62,4.29,0.0,2.67,Bearish,73.7,72.65,52.63,0.0,2.67,17.6,-34.73,,-0.5,121463398400.0,66.17,-8.9,0.8912,0.3222,0.569,Bullish,11.33,1.321,Strong Uptrend,5,65.98,10.11,False,61.71,17.73,False,60.58,19.92,False,0,65.0,55.0,56.0,58.03,59.4,59.09
AEE,AEE,Ameren Corporation,아메렌 코퍼레이션,유틸리티,Ameren Corporation은 자회사와 함께 미국에서 공공 유틸리티 지주 회사로 운영됩니다. 티,111.98,113.82,111.02,113.65,111.29,113.65,2.12,0.62,1.49,2.5,0.15,0.86,Bullish,58.6,114.32,91.67,-0.6,0.83,21.2,2.34,11.3,-8.8,31441639424.0,120.6,6.1,0.5253,0.4891,0.0362,Bullish,4.29,0.874,Strong Uptrend,5,110.08,3.24,False,105.5,7.73,False,101.67,11.78,False,0,72.0,76.4,62.0,86.59,63.4,72.43
AXP,AXP,American Express Company,아메리칸 익스프레스 회사,금융 서비스,American Express Company는 자회사와 함께 미국에서 통합 결제 회사로 운영됩니다.,313.37,323.85,312.23,323.05,315.65,323.05,2.34,-0.72,3.09,3.71,0.26,0.36,Strong Bullish,54.7,382.83,263.65,-15.6,1.45,20.1,6.62,34.4,11.6,220425551872.0,362.48,12.2,2.2982,2.9247,-0.6265,Improving,11.42,0.588,Downtrend,2,318.42,1.45,True,341.54,-5.41,False,328.79,-1.75,True,2,57.33,85.6,66.75,60.17,66.0,67.57
AMT,AMT,American Tower Corporation,아메리칸 타워 코퍼레이션,부동산·리츠,American Tower Corporation은 세계 최대의 부동산 투자 신탁 중 하나입니다. 선도적인 독립 소유자입니다.,177.99,182.98,177.07,182.71,178.19,182.71,2.54,-0.11,2.65,3.32,0.15,0.52,Strong Bullish,58.2,225.84,165.62,-19.1,0.96,29.5,24.18,29.9,6.8,85123325952.0,216.0,18.2,0.7307,0.235,0.4956,Bullish,6.68,0.953,Neutral,3,179.04,2.05,False,177.09,3.17,False,188.43,-3.04,False,0,51.0,80.0,66.75,66.82,66.4,65.31
AIG,AIG,"American International Group, Inc.","아메리칸 인터내셔널 그룹, Inc.",금융 서비스,"American International Group, Inc.는 기업, 기관 및 개인 고객을 위한 보험 상품을 제공합니다.",73.15,74.92,72.98,74.8,73.79,74.8,1.37,-0.87,2.26,2.65,0.16,0.23,Strong Bullish,43.4,86.08,71.47,-13.1,2.76,13.8,0.98,7.4,-7.2,40008036352.0,86.45,15.6,-0.4851,-0.1235,-0.3616,Improving,7.92,0.222,Strong Downtrend,1,76.81,-2.62,False,77.2,-3.11,False,78.49,-4.7,False,0,27.0,85.6,64.5,60.17,73.6,58.79
AWK,AWK,"American Water Works Company, Inc.","아메리칸 워터 웍스 컴퍼니(American Water Works Company, Inc.)",유틸리티,"American Water Works Company, Inc.는 자회사를 통해 미국에서 물 및 폐수 서비스를 제공합니다.",135.19,136.75,126.15,128.42,131.97,128.42,-2.69,2.44,-5.01,7.84,1.15,1.68,Bearish,38.5,145.54,122.12,-11.8,1.28,22.8,2.31,10.5,5.8,25077872640.0,139.45,8.6,-1.1672,-0.7855,-0.3817,Bearish,8.78,0.052,Downtrend,2,133.58,-3.86,False,131.47,-2.32,False,134.91,-4.81,False,0,39.0,58.0,73.25,86.59,57.4,59.58
AMP,AMP,"Ameriprise Financial, Inc.","아메리프라이즈 파이낸셜, Inc.",금융 서비스,"Ameriprise Financial, Inc.는 자회사와 함께 다양한 금융 서비스 회사로 운영됩니다.",470.94,480.73,463.99,474.79,475.38,474.79,-0.12,-0.93,0.82,3.55,1.26,1.48,Bullish,60.0,543.89,430.4,-12.7,0.63,11.8,6.62,66.9,9.0,42778578944.0,538.45,13.4,5.8623,3.2503,2.612,Positive,12.3,0.796,Strong Downtrend,1,463.79,2.37,False,473.85,0.2,True,487.69,-2.65,False,1,38.67,75.0,71.0,60.17,57.8,59.36
AME,AME,"AMETEK, Inc.","AMETEK, Inc.",산업재,"AMETEK, Inc.는 미국에서 전자 기기(EIG) 및 전자 기계(EMG) 장치를 제조 및 판매합니다.",242.0,239.68,232.0,235.5,227.87,235.5,3.35,6.2,-2.69,3.17,-0.96,1.45,Strong Bearish,59.0,241.08,166.18,-2.3,2.78,36.8,5.07,14.6,13.4,53944905728.0,250.0,6.2,2.7396,2.987,-0.2474,Improving,10.26,0.705,Strong Uptrend,5,226.68,3.89,False,216.04,9.01,False,199.36,18.13,False,0,72.0,71.6,64.0,72.95,67.4,69.98
AMGN,AMGN,Amgen Inc.,암젠 주식회사,헬스케어,"Amgen Inc.는 전 세계적으로 인체 치료제를 발견, 개발, 제조 및 제공합니다. 회사의 주요 제품",340.75,349.54,340.05,346.25,338.02,346.25,2.43,0.81,1.61,2.79,0.97,0.21,Bullish,47.3,388.16,254.3,-10.8,1.48,24.3,21.55,106.1,8.6,186652180480.0,352.73,1.9,-3.6227,-3.4105,-0.2122,Improving,5.76,0.466,Uptrend,4,360.45,-3.94,False,345.44,0.23,True,314.95,9.94,False,1,74.67,82.0,66.75,53.88,68.2,71.15
ADI,ADI,Analog Devices Inc.,아날로그 디바이시스,반도체,아날로그·혼성신호 반도체,393.49,402.67,391.18,402.26,389.31,402.26,3.33,1.07,2.23,2.92,0.1,0.59,Strong Bullish,70.9,403.88,190.83,-0.4,1.18,73.3,5.81,7.9,30.4,196385013760.0,393.16,-2.3,18.5058,15.9104,2.5954,Positive,28.81,0.854,Strong Uptrend,5,339.77,18.39,False,306.92,31.06,False,270.41,48.76,False,0,65.0,60.6,57.75,93.67,58.6,66.11
APO,APO,"Apollo Global Management, Inc.","아폴로 글로벌 매니지먼트, Inc.",금융 서비스,"Apollo Global Management, Inc.는 신용, 사모 펀드, 인프라 투자를 전문으로 하는 사모 펀드 회사입니다.",121.51,129.25,120.0,128.72,122.28,128.72,5.27,-0.63,5.93,7.61,0.44,1.24,Strong Bullish,66.5,154.24,100.3,-16.5,0.75,23.2,3.4,14.7,87.7,74209533952.0,139.06,8.0,3.8331,3.1337,0.6994,Bullish,30.71,0.799,Strong Downtrend,1,115.67,11.28,False,126.9,1.43,True,130.97,-1.72,True,2,45.33,78.0,72.75,60.17,62.8,62.95
AMAT,AMAT,Applied Materials Inc.,어플라이드 머티리얼즈,반도체 장비,반도체 식각·증착 장비,385.54,396.0,384.56,394.49,382.59,394.49,3.11,0.77,2.32,2.97,0.39,0.25,Strong Bullish,55.4,417.04,147.64,-5.4,0.93,40.4,14.42,38.9,-2.1,313071140864.0,424.38,7.6,9.4927,11.4301,-1.9374,Bearish,18.54,0.573,Strong Uptrend,5,363.07,8.65,False,317.59,24.21,False,252.27,56.38,False,0,68.0,71.0,50.5,87.33,63.4,67.69
APP,APP,Applovin Corporation,앱러빈,모바일 광고·AI,AI 기반 모바일 광고 플랫폼,445.0,449.3,433.59,446.35,443.43,446.35,0.66,0.35,0.3,3.53,0.66,2.56,Long Lower Doji,50.6,733.6,269.31,-39.2,0.55,44.5,70.74,212.9,65.9,150090072064.0,639.36,43.2,6.0261,5.7249,0.3012,Positive,31.41,0.553,Downtrend,2,433.53,2.96,False,524.92,-14.97,False,498.33,-10.43,False,0,31.0,74.2,65.5,48.62,61.8,54.42
APA,APA,APA Corporation,아파코퍼레이션,에너지,"APA Corporation은 천연가스, 원유 및 천연가스를 탐사, 개발, 생산하는 독립 에너지 기업입니다.",39.39,40.84,39.07,40.73,40.32,40.73,1.02,-2.31,3.4,4.49,0.28,0.81,Strong Bullish,60.6,44.09,14.86,-7.6,0.94,10.2,2.36,25.3,-28.0,14393998336.0,41.33,1.5,0.6254,0.5676,0.0578,Bullish,21.37,0.746,Strong Uptrend,5,34.81,17.01,False,29.77,36.82,False,25.02,62.79,False,0,68.0,81.0,69.75,84.5,53.2,72.59
AAPL,AAPL,Apple Inc.,애플,소비자 전자기기,아이폰·맥·서비스 생태계,270.5,275.94,268.14,271.35,270.17,271.35,0.44,0.12,0.31,2.88,1.7,0.87,Long Upper Doji,58.7,285.92,194.68,-5.1,2.06,34.4,45.24,152.0,15.7,3983727394816.0,298.46,10.0,3.708,3.2282,0.4797,Positive,9.67,0.742,Uptrend,4,262.34,3.43,False,265.4,2.24,False,245.96,10.32,False,0,63.0,77.2,61.75,71.08,65.4,67.75
AON,AON,Aon plc,에이온 PLC,금융 서비스,"Aon plc는 미국, 기타 미주 지역, 영국, 아일랜드에서 전문 서비스 회사로 운영되고 있습니다.",312.43,313.9,307.02,311.65,322.49,311.65,-3.36,-3.12,-0.25,2.2,0.47,1.48,Long Lower Doji,39.4,375.37,309.97,-17.0,2.12,18.3,7.15,46.9,3.7,66560200704.0,389.95,25.1,-1.4836,-0.1887,-1.2949,Bearish,7.61,-0.043,Strong Downtrend,0,325.48,-4.25,False,336.51,-7.39,False,347.3,-10.26,False,0,15.0,56.6,66.0,60.17,73.8,48.26
APH,APH,Amphenol Corporation,암페놀 주식회사,기술,"Am페놀 Corporation은 자회사와 함께 전기, 전자 및 FIB를 설계, 제조 및 판매합니다.",151.94,152.51,143.61,147.27,148.38,147.27,-0.75,2.4,-3.07,5.86,0.38,2.41,Bearish,56.2,165.92,76.41,-11.2,0.93,42.2,13.47,36.8,58.4,181058256896.0,169.78,15.3,3.6752,3.7955,-0.1203,Bearish,23.16,0.601,Neutral,3,138.9,6.03,False,139.53,5.55,False,124.29,18.49,False,0,44.0,60.0,65.5,61.56,61.4,56.67
ACGL,ACGL,Arch Capital Group Ltd.,아치 캐피털 그룹(주),금융 서비스,"Arch Capital Group Ltd.는 자회사와 함께 보험, 재보험, 모기지 보험 상품을 제공합니다.",92.28,94.91,91.62,94.46,92.72,94.46,1.88,-0.47,2.36,3.57,0.49,0.72,Strong Bullish,44.4,101.98,84.72,-7.4,1.33,7.3,1.44,21.3,-3.3,33363271680.0,109.47,15.9,-0.1967,0.2023,-0.399,Bearish,5.89,0.079,Uptrend,4,96.85,-2.47,False,95.17,-0.75,True,92.67,1.93,True,2,81.33,74.0,72.25,60.17,63.0,72.67
APTV,APTV,Aptiv PLC,앱티브 PLC,경기 소비재,산업 기술 기업인 Aptiv PLC는 자동차 및 기타 산업을 지원하는 하드웨어 및 소프트웨어 솔루션을 제공합니다.,58.61,60.49,58.52,60.26,58.33,60.26,3.31,0.48,2.82,3.36,0.39,0.15,Strong Bullish,42.3,88.67,56.96,-32.0,0.63,80.3,1.39,1.9,5.0,15134062592.0,85.65,42.1,-2.1427,-2.6332,0.4905,Bullish,6.78,0.627,Strong Downtrend,0,69.74,-13.59,False,74.21,-18.8,False,74.8,-19.44,False,0,0.0,83.0,58.25,52.52,69.0,47.18
ARES,ARES,Ares Management Corporation,아레스 매니지먼트 코퍼레이션,금융 서비스,Ares Management Corporation은 대체 자산 관리자로 운영됩니다. Direct Lending Group 부문은 금융 서비스를 제공합니다.,110.03,117.86,108.93,117.4,110.86,117.4,5.9,-0.75,6.7,8.12,0.42,1.0,Strong Bullish,56.2,187.77,95.2,-37.5,1.19,68.7,9.26,13.5,19.5,38811578368.0,141.71,20.7,1.2785,1.0139,0.2647,Bullish,24.34,0.711,Strong Downtrend,1,113.78,3.18,False,136.03,-13.7,False,151.05,-22.28,False,0,19.0,86.0,53.25,60.17,64.2,53.3
ADM,ADM,Archer-Daniels-Midland Company,아처-다니엘스-미들랜드 회사,필수 소비재,Archer-Daniels-Midland Company는 미국 Switz에서 인간 및 동물 영양 성분과 솔루션을 제공합니다.,73.92,75.78,73.39,74.54,74.27,74.54,0.36,-0.47,0.84,3.23,1.68,0.72,Bullish,63.8,74.54,45.85,0.0,1.03,33.4,1.57,4.7,-13.7,35920461824.0,66.6,-10.7,0.7044,0.1669,0.5375,Bullish,12.94,0.934,Strong Uptrend,5,69.6,7.1,False,64.96,14.75,False,60.43,23.35,False,0,65.0,71.4,52.0,58.03,51.4,61.59
AJG,AJG,Arthur J. Gallagher & Co.,아서 J. 갤러거 앤 컴퍼니,금융 서비스,"Arthur J. Gallagher & Co.는 자회사와 함께 보험 및 재보험 중개, 컨설팅 및 서비스를 제공합니다.",210.31,207.25,202.21,206.4,211.81,206.4,-2.55,-0.71,-1.86,2.4,-1.45,1.99,Strong Bearish,35.0,345.35,204.17,-40.2,1.47,36.0,2.27,6.9,36.7,53065437184.0,271.42,31.5,-1.5456,-0.1393,-1.4063,Bearish,8.56,-0.143,Strong Downtrend,0,217.66,-5.17,False,234.69,-12.05,False,268.5,-23.13,False,0,0.0,47.0,67.0,60.17,58.4,40.02
