symbol,display_symbol,name_en,name_local,sector,description,open,high,low,close,prev_close,price,change_pct,gap_pct,candle_body_pct,candle_range_pct,upper_shadow_pct,lower_shadow_pct,candle_type,rsi,high_52w,low_52w,from_high_pct,volume_ratio,trailing_pe,price_to_book,return_on_equity,revenue_growth,market_cap,target_price,upside_pct,macd,macd_signal,macd_hist,macd_state,bollinger_width_pct,bollinger_percent_b,trend,trend_score,ma_60,diff_60,near_60,ma_120,diff_120,near_120,ma_240,diff_240,near_240,near_count,chart_score,technical_score,fundamental_score,theme_score,flow_score,composite_score
000270.KS,000270,Kia Corporation,기아,자동차,"현대차 계열 완성차, 글로벌 디자인",155400.0,157400.0,151700.0,151800.0,156900.0,151800.0,-3.25,-0.96,-2.32,3.67,1.29,0.06,Bearish,46.2,197337.0,81425.0,-23.1,1.12,,,12.9,3.5,58997986033664.0,221000.0,45.6,-89.4509,-68.9688,-20.4821,Bearish,10.82,0.36,Uptrend,4,157291.0,-3.49,False,139793.0,8.59,False,118499.0,28.1,False,0,63.0,60.0,66.5,46.88,63.8,60.61
105560.KS,105560,KB Financial Group,KB금융,금융지주,국민은행 계열 종합금융그룹,162200.0,163900.0,159400.0,160500.0,160600.0,160500.0,-0.06,1.0,-1.05,2.77,1.05,0.68,Bearish,58.8,167184.0,77594.0,-4.0,1.77,,,,687.4,56927383977984.0,194250.0,21.0,2352.4363,2330.8863,21.55,Bullish,12.37,0.693,Strong Uptrend,5,153465.0,4.58,False,139954.0,14.68,False,124127.0,29.3,False,0,72.0,81.0,90.0,77.04,66.0,78.01
006400.KS,006400,Samsung SDI,삼성SDI,배터리,전기차 배터리·ESS,721000.0,723000.0,692000.0,695000.0,712000.0,695000.0,-2.39,1.26,-3.61,4.3,0.28,0.42,Strong Bearish,78.0,712000.0,160200.0,-2.4,0.93,,,-3.9,2.8,54692075798528.0,612903.0,-11.8,70560.1943,55311.8384,15248.3558,Positive,70.16,0.871,Strong Uptrend,5,449367.0,54.66,False,378554.0,83.59,False,290390.0,139.33,False,0,65.0,46.6,40.0,50.4,41.6,50.87
032830.KS,032830,Samsung Life Insurance,삼성생명,보험,국내 1위 생명보험,249500.0,252500.0,246500.0,249500.0,252000.0,249500.0,-0.99,-0.99,0.0,2.4,1.2,1.2,Long Lower Doji,56.2,258000.0,76810.0,-3.3,1.06,,,4.8,,44803907649536.0,242422.0,-2.8,7598.599,8373.2944,-774.6954,Bearish,19.87,0.61,Strong Uptrend,5,224133.0,11.32,False,190900.0,30.7,False,159554.0,56.37,False,0,65.0,66.6,58.0,55.56,52.4,61.32
055550.KS,055550,Shinhan Financial Group,신한지주,금융지주,신한은행 계열 종합금융그룹,99000.0,101000.0,99000.0,99900.0,100000.0,99900.0,-0.1,-1.0,0.91,2.02,1.11,0.0,Bullish,61.8,104312.0,45141.0,-4.2,1.96,,,,625.4,47417969868800.0,119870.0,20.0,1841.0492,1806.593,34.4561,Positive,11.73,0.715,Strong Uptrend,5,94567.0,5.64,False,86131.0,15.99,False,74887.0,33.4,False,0,65.0,79.0,90.0,77.04,66.0,75.41
068270.KS,068270,Celltrion,셀트리온,바이오,항체 바이오시밀러 세계 1위,203500.0,204000.0,200000.0,200500.0,204000.0,200500.0,-1.72,-0.25,-1.47,1.97,0.25,0.25,Strong Bearish,46.1,248500.0,145353.0,-19.3,1.28,,,5.9,25.1,43851712561152.0,260348.0,29.8,-183.8977,-561.2808,377.3831,Positive,9.17,0.409,Neutral,3,211350.0,-5.13,False,202166.0,-0.82,True,185091.0,8.33,False,1,62.67,73.6,74.0,43.96,67.4,65.33
028260.KS,028260,Samsung C&T,삼성물산,지주·건설,"삼성그룹 지주 역할, 건설·상사",305500.0,307500.0,296000.0,298500.0,308500.0,298500.0,-3.24,-0.97,-2.29,3.76,0.65,0.82,Bearish,50.0,360000.0,112475.0,-17.1,1.48,,,8.2,8.4,48845098582016.0,373750.0,25.2,5514.2637,5175.3432,338.9206,Positive,19.71,0.489,Uptrend,4,298650.0,-0.05,True,273955.0,8.96,False,222293.0,34.28,False,1,74.67,76.6,66.5,45.32,63.8,68.03
267260.KS,267260,"HD Hyundai Electric Co., Ltd.",HD현대일렉트릭,산업재,HD현대일렉트릭 (KOSPI200),1254000.0,1281000.0,1251000.0,1252000.0,1260000.0,1252000.0,-0.63,-0.48,-0.16,2.39,2.15,0.08,Long Upper Doji,68.7,1306000.0,290425.0,-4.1,1.08,,,41.3,42.6,45062863978496.0,1107301.0,-11.6,81998.1558,60801.1222,21197.0336,Positive,47.47,0.837,Strong Uptrend,5,989834.0,26.49,False,911357.0,37.38,False,712589.0,75.7,False,0,65.0,50.2,91.0,74.2,48.4,66.22
042660.KS,042660,Hanwha Ocean,한화오션,조선,"전 대우조선해양, 잠수함·LNG선",132400.0,132900.0,130500.0,131800.0,132300.0,131800.0,-0.38,0.08,-0.45,1.81,0.38,0.98,Bearish,53.1,149900.0,73100.0,-12.1,0.56,,,22.6,2.1,40377956433920.0,164000.0,24.4,1715.7855,1075.1041,640.6814,Positive,15.42,0.659,Uptrend,4,130400.0,1.07,True,127233.0,3.59,False,113073.0,16.56,False,1,74.67,67.6,73.5,53.34,61.4,68.14
012330.KS,012330,Hyundai Mobis,현대모비스,자동차부품,현대·기아 핵심 부품 계열사,438500.0,443000.0,425000.0,425000.0,439000.0,425000.0,-3.19,-0.11,-3.08,4.1,1.03,0.0,Strong Bearish,51.0,522849.0,234528.0,-18.7,1.46,,,7.7,4.7,37901748404224.0,563655.0,32.6,7698.8764,6034.8994,1663.977,Positive,20.41,0.573,Uptrend,4,422205.0,0.66,True,391089.0,8.67,False,339890.0,25.04,False,1,74.67,73.6,56.5,41.72,63.8,64.74
298040.KS,298040,Hyosung Heavy Industries Corporation,효성중공업,산업재,효성중공업 (KOSPI200),3990000.0,4018000.0,3894000.0,3912000.0,3982000.0,3912000.0,-1.76,0.2,-1.95,3.11,0.7,0.45,Bearish,77.0,3982000.0,436130.0,-1.8,1.03,,,22.1,10.9,36427530240000.0,4293750.0,9.8,318622.3642,219745.7707,98876.5936,Positive,57.81,0.908,Strong Uptrend,5,2759317.0,41.77,False,2403600.0,62.76,False,1766069.0,121.51,False,0,65.0,49.6,83.5,74.2,56.4,65.37
005490.KS,005490,POSCO Holdings,POSCO홀딩스,철강·소재,"국내 1위 철강, 이차전지 소재",471500.0,471500.0,455500.0,462000.0,469000.0,462000.0,-1.49,0.53,-2.01,3.39,0.0,1.38,Bearish,76.0,469000.0,225903.0,-1.5,1.15,,,0.8,-5.4,34936799100928.0,441682.0,-4.4,27122.5722,18270.7627,8851.8095,Positive,40.84,0.932,Strong Uptrend,5,368965.0,25.22,False,343242.0,34.6,False,311413.0,48.36,False,0,65.0,49.6,44.0,69.57,48.4,55.98
035420.KS,035420,NAVER Corporation,NAVER,인터넷·플랫폼,국내 1위 검색 포털·클라우드,223000.0,223000.0,210500.0,211000.0,220000.0,211000.0,-4.09,1.36,-5.38,5.61,0.0,0.22,Strong Bearish,47.2,287480.0,181197.0,-26.6,2.07,,,6.5,10.7,31541296103424.0,305880.0,45.0,237.6353,-1335.1913,1572.8266,Positive,16.19,0.559,Strong Downtrend,1,224700.0,-6.1,False,237040.0,-10.99,False,233252.0,-9.54,False,0,20.0,73.6,66.5,3.74,69.8,45.24
010120.KS,010120,LS ELECTRIC,LS ELECTRIC,산업재,LS ELECTRIC (KOSPI200),278000.0,283500.0,274500.0,278000.0,273000.0,278000.0,1.83,1.83,0.0,3.24,1.98,1.26,Long Upper Doji,87.8,278000.0,34382.0,0.0,1.04,,,14.1,12.1,41336501698560.0,203990.0,-26.6,28443.0723,18913.5131,9529.5592,Bullish,82.83,0.994,Strong Uptrend,5,162484.0,71.09,False,129819.0,114.14,False,93961.0,195.87,False,0,65.0,54.6,76.5,74.2,48.0,64.38
042700.KS,042700,"HANMI Semiconductor Co., Ltd.",한미반도체,기술,한미반도체 (KOSPI200),367000.0,392500.0,361500.0,368000.0,357500.0,368000.0,2.94,2.66,0.27,8.45,6.68,1.5,Long Upper Doji,71.1,373500.0,67790.0,-1.5,2.79,,,34.8,-44.5,34905903857664.0,200333.0,-45.6,21699.886,12957.5346,8742.3514,Bullish,49.49,0.965,Strong Uptrend,5,272422.0,35.08,False,207314.0,77.51,False,151833.0,142.37,False,0,65.0,60.6,61.0,58.54,56.0,61.23
086790.KS,086790,Hana Financial Group,하나금융지주,금융지주,하나은행 계열 종합금융그룹,124500.0,128500.0,124500.0,127900.0,127100.0,127900.0,0.63,-2.05,2.73,3.21,0.48,0.0,Strong Bullish,68.8,129877.0,55144.0,-1.5,1.56,,,9.0,82.9,34312659402752.0,142286.0,11.2,3567.9456,2979.4924,588.4531,Bullish,16.67,0.868,Strong Uptrend,5,116525.0,9.76,False,105068.0,21.73,False,92945.0,37.61,False,0,65.0,71.0,74.0,77.04,65.4,70.15
006800.KS,006800,Mirae Asset Securities,미래에셋증권,증권,"국내 1위 증권사, 해외 진출",67800.0,68600.0,64700.0,64800.0,67700.0,64800.0,-4.28,0.15,-4.42,5.75,1.18,0.15,Strong Bearish,46.2,72747.0,9252.0,-10.9,0.92,,,12.3,79.3,37700241457152.0,64953.0,0.2,821.9763,1362.2105,-540.2342,Bearish,16.55,0.258,Strong Uptrend,5,64173.0,0.98,True,44689.0,45.0,False,32073.0,102.04,False,1,86.67,57.0,84.0,61.17,51.2,71.35
010130.KS,010130,Korea Zinc,고려아연,비철금속,아연 세계 1위 제련·이차전지 소재,1587000.0,1605000.0,1537000.0,1579000.0,1604000.0,1579000.0,-1.56,-1.06,-0.5,4.28,1.13,2.65,Long Lower Doji,45.4,2115000.0,668456.0,-25.3,2.73,,,8.2,39.8,28711772487680.0,1885000.0,19.4,6929.7015,10609.7797,-3680.0782,Bearish,17.98,0.38,Uptrend,4,1656550.0,-4.68,False,1494953.0,5.62,False,1181026.0,33.7,False,0,63.0,72.6,74.0,57.08,74.6,67.87
009540.KS,009540,HD한국조선해양,HD한국조선해양,조선,HD한국조선해양 (KOSPI200),467000.0,477000.0,461500.0,461500.0,472000.0,461500.0,-2.22,-1.06,-1.18,3.32,2.14,0.0,Bearish Rejection,63.0,479000.0,215757.0,-3.7,0.99,,,18.9,13.8,32634803585024.0,566812.0,22.8,21263.2673,14821.6004,6441.6669,Positive,36.27,0.761,Downtrend,2,409031.0,12.83,False,413430.0,11.63,False,386703.0,19.34,False,0,29.0,63.6,76.5,53.34,53.2,53.22
010140.KS,010140,Samsung Heavy Industries,삼성중공업,조선,삼성 계열 조선사,33350.0,33400.0,32200.0,32350.0,33000.0,32350.0,-1.97,1.06,-3.0,3.6,0.15,0.45,Strong Bearish,61.1,34400.0,13990.0,-6.0,0.71,,,13.7,5.1,27631766470656.0,35913.0,11.0,1501.3508,1113.1809,388.1699,Positive,34.49,0.732,Strong Uptrend,5,28580.0,13.19,False,27580.0,17.3,False,23531.0,37.48,False,0,68.0,59.6,76.5,53.34,53.2,63.92
034730.KS,034730,SK Inc.,SK,지주사,"SK그룹 지주, ICT·에너지·바이오",428500.0,438500.0,420500.0,425000.0,425000.0,425000.0,0.0,0.82,-0.82,4.2,2.33,1.05,Bearish Rejection,73.8,425000.0,117237.0,0.0,1.71,,,2.8,1.2,23171851878400.0,440000.0,3.5,22412.6895,16362.8053,6049.8842,Positive,38.31,0.884,Strong Uptrend,5,349882.0,21.47,False,307331.0,38.29,False,251198.0,69.19,False,0,65.0,53.6,56.5,78.81,59.4,61.96
064350.KS,064350,Hyundai Rotem Company,현대로템,산업재,현대로템 (KOSPI200),261500.0,282000.0,261000.0,268500.0,264000.0,268500.0,1.7,-0.95,2.68,8.03,5.16,0.19,Bullish,76.3,268500.0,106253.0,0.0,1.67,,,30.6,23.9,29304706564096.0,306444.0,14.1,14211.381,9021.998,5189.3831,Bullish,33.73,1.101,Strong Uptrend,5,210336.0,27.65,False,202964.0,32.29,False,195840.0,37.1,False,0,65.0,62.4,91.0,74.2,65.4,70.97
015760.KS,015760,Korea Electric Power (KEPCO),한국전력,유틸리티,국내 전력 공급 독점 공기업,43950.0,44500.0,43550.0,43550.0,44500.0,43550.0,-2.13,-1.24,-0.91,2.16,1.25,0.0,Bearish Rejection,41.5,67900.0,23334.0,-35.9,1.15,,,19.1,0.7,27957535965184.0,64950.0,49.1,-482.5487,-702.7348,220.1861,Positive,18.94,0.427,Downtrend,2,49933.0,-12.78,False,50294.0,-13.41,False,42532.0,2.39,False,0,31.0,68.6,66.5,29.64,58.4,50.04
051910.KS,051910,LG Chem,LG화학,화학·배터리,배터리 분사 후 석유화학·첨단소재,407500.0,407500.0,392000.0,397000.0,407500.0,397000.0,-2.58,0.0,-2.58,3.8,0.0,1.23,Strong Bearish,64.3,416819.0,181234.0,-4.8,0.99,,,-3.8,,31075216654336.0,416200.0,4.8,19983.8854,16615.3117,3368.5737,Positive,32.18,0.79,Uptrend,4,334270.0,18.77,False,345703.0,14.84,False,306928.0,29.35,False,0,53.0,62.6,25.0,49.94,46.6,48.7
000150.KS,000150,Doosan Corporation,두산,지주·방산,"두산그룹 지주, 로봇·방산",1602000.0,1682000.0,1537000.0,1596000.0,1572000.0,1596000.0,1.53,1.91,-0.37,9.05,4.99,3.68,Long Upper Doji,73.3,1596000.0,277001.0,0.0,1.31,,,2.1,9.4,27191261790208.0,1593000.0,-0.2,119066.7061,99071.9262,19994.7798,Positive,49.99,0.844,Strong Uptrend,5,1157374.0,37.9,False,1007573.0,58.4,False,797189.0,100.2,False,0,65.0,56.2,66.5,90.71,48.0,65.26
003670.KS,003670,"Posco Future M Co., Ltd.",포스코퓨처엠,산업재,포스코퓨처엠 (KOSPI200),260000.0,260500.0,248000.0,252000.0,261000.0,252000.0,-3.45,-0.38,-3.08,4.81,0.19,1.54,Bearish,61.4,263000.0,99980.0,-4.2,1.18,,,0.9,-22.9,22414438170624.0,196423.0,-22.1,12480.6992,10029.396,2451.3033,Positive,33.67,0.741,Strong Uptrend,5,220619.0,14.22,False,212309.0,18.69,False,178182.0,41.43,False,0,65.0,65.6,44.0,74.2,44.8,60.31
267250.KS,267250,"HD Hyundai Co., Ltd.",HD현대,에너지,HD현대 (KOSPI200),304500.0,326000.0,303000.0,310500.0,301000.0,310500.0,3.16,1.16,1.97,7.55,5.09,0.49,Bullish,71.4,310500.0,69591.0,0.0,2.25,,,13.0,9.6,21942547513344.0,304400.0,-2.0,10705.0447,4890.5813,5814.4634,Bullish,30.88,1.077,Strong Uptrend,5,263100.0,18.02,False,237447.0,30.77,False,186298.0,66.67,False,0,65.0,62.4,76.5,100.0,64.6,71.86
272210.KS,272210,Hanwha Systems,한화시스템,방산·IT,방산 전자·ICT 서비스,118200.0,119100.0,115700.0,117300.0,118100.0,117300.0,-0.68,0.08,-0.76,2.88,0.76,1.35,Bearish,38.8,162104.0,38259.0,-27.6,0.73,,,5.4,49.8,21934309900288.0,89458.0,-23.7,-2017.8037,-119.131,-1898.6727,Bearish,16.67,-0.068,Uptrend,4,126473.0,-7.25,False,93908.0,24.91,False,73906.0,58.72,False,0,56.0,41.0,74.0,63.24,49.8,56.32
096770.KS,096770,SK Innovation,SK이노베이션,에너지·화학,정유·화학·배터리 소재,146500.0,148000.0,143500.0,146200.0,149800.0,146200.0,-2.4,-2.2,-0.2,3.07,1.02,1.84,Long Lower Doji,70.2,149800.0,81100.0,-2.4,1.67,,,-12.9,,24431682387968.0,118333.0,-19.1,6380.1176,4525.0058,1855.1118,Bullish,26.1,1.024,Strong Uptrend,5,120503.0,21.32,False,116037.0,25.99,False,110923.0,31.8,False,0,65.0,61.6,25.0,63.2,54.8,54.86
316140.KS,316140,Woori Financial Group,우리금융지주,금융지주,우리은행 계열 종합금융그룹,33200.0,33750.0,33200.0,33350.0,33500.0,33350.0,-0.45,-0.9,0.45,1.66,1.2,0.0,Bullish,45.4,40005.0,15750.0,-16.6,1.35,,,8.5,-15.9,24380144877568.0,41139.0,23.4,137.4572,353.8588,-216.4017,Bearish,15.02,0.348,Uptrend,4,34047.0,-2.05,False,30585.0,9.04,False,26714.0,24.84,False,0,63.0,73.4,44.0,77.04,64.6,64.07
066570.KS,066570,LG Electronics,LG전자,전자·가전,가전·TV·차량부품·B2B,140300.0,151700.0,138800.0,140900.0,135800.0,140900.0,3.76,3.31,0.43,9.19,7.7,1.07,Long Upper Doji,67.2,145587.0,68031.0,-3.2,4.97,,,4.6,4.8,25371290370048.0,136280.0,-3.3,6086.5765,4357.5827,1728.9938,Bullish,31.67,0.941,Strong Uptrend,5,117940.0,19.47,False,105311.0,33.79,False,90618.0,55.49,False,0,65.0,66.6,56.5,100.0,56.0,68.05
017670.KS,017670,SK Telecom,SK텔레콤,통신,국내 1위 이동통신,96700.0,96900.0,94700.0,95100.0,95600.0,95100.0,-0.52,1.15,-1.65,2.28,0.21,0.41,Strong Bearish,57.6,100500.0,49139.0,-5.4,1.28,,,3.0,-4.1,20256384876544.0,82144.0,-13.6,4270.5549,4938.9431,-668.3882,Bearish,26.81,0.542,Strong Uptrend,5,83033.0,14.53,False,69258.0,37.31,False,61587.0,54.42,False,0,68.0,63.0,44.0,69.27,48.4,60.18
000810.KS,000810,Samsung Fire & Marine,삼성화재,보험,국내 1위 손해보험,460000.0,466000.0,457500.0,461000.0,464000.0,461000.0,-0.65,-0.86,0.22,1.85,1.09,0.54,Long Upper Doji,47.3,604929.0,337992.0,-23.8,1.28,,,10.9,4.9,19596887195648.0,617028.0,33.8,-342.8669,41.6515,-384.5184,Bearish,12.01,0.386,Neutral,3,479158.0,-3.79,False,475697.0,-3.09,False,448481.0,2.79,False,0,51.0,66.6,66.5,55.56,67.4,60.32
079550.KS,079550,LIG Nex1,LIG디펜스앤에어로스페이스,방산,미사일·레이더 방산 전문,957000.0,965000.0,929000.0,941000.0,968000.0,941000.0,-2.79,-1.14,-1.67,3.76,0.84,1.25,Bearish,57.7,1020000.0,286346.0,-7.7,0.56,,,17.3,20.3,20556380372992.0,791000.0,-15.9,59328.1454,65244.2396,-5916.0942,Bearish,24.09,0.627,Strong Uptrend,5,711386.0,32.28,False,576711.0,63.17,False,540821.0,73.99,False,0,68.0,57.0,84.0,60.47,41.6,64.68
035720.KS,035720,Kakao Corp.,카카오,인터넷·플랫폼,카카오톡 기반 플랫폼·핀테크,48500.0,48550.0,47050.0,47300.0,48400.0,47300.0,-2.27,0.21,-2.47,3.09,0.1,0.52,Strong Bearish,43.1,70301.0,36399.0,-32.7,1.37,,,3.6,9.0,20844346605568.0,73520.0,55.4,-423.5837,-558.217,134.6332,Positive,11.91,0.375,Strong Downtrend,0,51594.0,-8.32,False,55741.0,-15.14,False,56218.0,-15.86,False,0,0.0,73.6,66.5,3.74,58.4,38.1
011200.KS,011200,HMM,HMM,해운,국내 1위 컨테이너 해운,20650.0,20750.0,20300.0,20500.0,20750.0,20500.0,-1.2,-0.48,-0.73,2.18,0.48,0.97,Bearish,45.7,25175.0,17569.0,-18.6,1.03,,,6.9,-14.2,19336378974208.0,21667.0,5.7,38.1615,80.0438,-41.8823,Bearish,7.68,0.289,Neutral,3,20807.0,-1.48,True,20132.0,1.83,True,20948.0,-2.14,False,2,69.33,60.0,44.0,47.6,61.0,57.84
138040.KS,138040,Meritz Financial Group Inc.,메리츠금융지주,금융 서비스,메리츠금융지주 (KOSPI200),113000.0,114400.0,111700.0,111700.0,113900.0,111700.0,-1.93,-0.79,-1.15,2.39,1.24,0.0,Bearish Rejection,43.0,146200.0,101500.0,-23.6,1.37,,,21.2,-0.7,18422253486080.0,145500.0,30.3,-267.6715,96.3155,-363.987,Bearish,8.24,0.122,Neutral,3,118238.0,-5.53,False,114083.0,-2.09,False,115075.0,-2.93,False,0,51.0,61.0,61.0,58.99,67.4,58.34
033780.KS,033780,KT&G,KT&G,담배·건강기능식품,"국내 1위 담배, 인삼공사 계열",175400.0,179700.0,175400.0,178300.0,176500.0,178300.0,1.02,-0.62,1.65,2.45,0.8,0.0,Strong Bullish,70.7,178300.0,105699.0,0.0,1.0,,,11.8,10.1,18789921980416.0,193000.0,8.2,4994.3635,4253.1686,741.1949,Positive,17.82,0.819,Strong Uptrend,5,162803.0,9.52,False,151128.0,17.98,False,139330.0,27.97,False,0,65.0,60.6,76.5,87.14,59.4,68.96
024110.KS,024110,Industrial Bank of Korea,기업은행,은행,중소기업 전문 국책은행,22400.0,22800.0,22400.0,22600.0,22550.0,22600.0,0.22,-0.67,0.89,1.79,0.89,0.0,Bullish,54.0,27279.0,13797.0,-17.2,1.56,,,7.6,9.3,18021825380352.0,24294.0,7.5,59.6568,20.3303,39.3265,Bullish,7.54,0.71,Uptrend,4,22730.0,-0.57,True,21270.0,6.25,False,19501.0,15.89,False,1,74.67,88.4,66.5,69.54,70.0,75.23
000720.KS,000720,Hyundai E&C,현대건설,건설,국내 1위 건설사,167600.0,168800.0,160900.0,161800.0,168600.0,161800.0,-4.03,-0.59,-3.46,4.71,0.72,0.54,Strong Bearish,46.6,188700.0,38099.0,-14.3,0.8,,,5.7,11.2,18188012093440.0,180316.0,11.4,3330.3051,5754.826,-2424.5209,Bearish,23.35,0.253,Strong Uptrend,5,150985.0,7.16,False,113713.0,42.29,False,88590.0,82.64,False,0,68.0,57.0,66.5,38.16,54.2,59.09
278470.KS,278470,"APR Co., Ltd.",에이피알,필수 소비재,에이피알 (KOSPI200),449000.0,452500.0,422000.0,424500.0,451000.0,424500.0,-5.88,-0.44,-5.46,6.79,0.78,0.56,Strong Bearish,59.3,459000.0,69313.0,-7.5,1.31,,,75.3,124.2,15892496777216.0,447308.0,5.4,29760.9565,28832.4494,928.5072,Positive,43.81,0.629,Strong Uptrend,5,337756.0,25.68,False,289850.0,46.46,False,236571.0,79.44,False,0,68.0,73.6,91.0,46.84,52.8,69.31
