symbol,display_symbol,name_en,name_local,sector,description,price,change_pct,rsi,high_52w,low_52w,from_high_pct,volume_ratio,trailing_pe,target_price,upside_pct,trend,trend_score,ma_60,diff_60,near_60,ma_120,diff_120,near_120,ma_240,diff_240,near_240,composite_score,near_count
ADBE,ADBE,Adobe Inc.,어도비,소프트웨어,포토샵·Acrobat·Creative Cloud,243.2,1.63,48.2,420.68,225.35,-42.2,0.85,14.2,327.95,34.8,Strong Downtrend,0,254.44,-4.42,False,291.5,-16.57,False,329.7,-26.24,False,38.0,0
AMAT,AMAT,Applied Materials Inc.,어플라이드 머티리얼즈,반도체 장비,반도체 식각·증착 장비,381.11,-5.87,49.9,417.04,147.64,-8.6,1.9,39.0,422.97,11.0,Strong Uptrend,5,360.89,5.6,False,315.02,20.98,False,250.47,52.16,False,56.0,0
MU,MU,Micron Technology Inc.,마이크론 테크놀로지,반도체·메모리,DRAM·NAND 플래시 메모리,504.29,-3.86,66.0,524.56,76.7,-3.9,0.97,23.8,537.78,6.6,Strong Uptrend,5,415.73,21.3,False,350.76,43.77,False,244.16,106.54,False,28.0,0
ISRG,ISRG,Intuitive Surgical Inc.,인튜이티브 서지컬,의료기기,다빈치 수술 로봇 시스템,466.64,-0.92,48.4,592.85,429.59,-21.3,0.77,56.6,577.01,23.7,Strong Downtrend,1,479.01,-2.58,False,518.51,-10.0,False,507.11,-7.98,False,34.0,0
TXN,TXN,Texas Instruments Inc.,텍사스 인스트루먼츠,반도체,아날로그·임베디드 반도체,265.0,-1.67,72.6,282.23,152.34,-6.1,1.11,45.3,272.75,2.9,Strong Uptrend,5,213.36,24.2,False,195.09,35.83,False,191.05,38.71,False,12.0,0
LRCX,LRCX,Lam Research Corp.,램 리서치,반도체 장비,반도체 식각·증착 장비,251.23,-3.18,51.5,272.41,70.38,-7.8,1.23,47.5,305.97,21.8,Strong Uptrend,5,234.67,7.06,False,207.12,21.3,False,157.99,59.02,False,57.0,0
BKNG,BKNG,Booking Holdings Inc.,부킹 홀딩스,여행·OTA,부킹닷컴·프라이스라인·카약,173.38,-2.33,45.1,231.27,154.48,-25.0,1.38,26.2,231.46,33.5,Strong Downtrend,0,174.03,-0.37,True,189.8,-8.65,False,203.59,-14.84,False,48.0,1
SBUX,SBUX,Starbucks Corp.,스타벅스,외식·음료,글로벌 커피 프랜차이즈,97.28,-0.62,51.7,101.44,77.4,-4.1,1.52,81.1,101.41,4.2,Strong Uptrend,5,96.17,1.15,True,91.39,6.44,False,89.0,9.3,False,46.0,1
GILD,GILD,Gilead Sciences Inc.,길리어드 사이언시스,바이오·제약,HIV·간염·항암제,129.26,1.18,32.1,154.92,94.4,-16.6,1.08,19.1,158.36,22.5,Uptrend,4,142.61,-9.36,False,133.26,-3.0,False,122.19,5.79,False,51.0,0
VRTX,VRTX,Vertex Pharmaceuticals,버텍스 파마슈티컬스,바이오·제약,낭성섬유증 치료제,430.14,0.97,41.0,509.5,366.54,-15.6,0.7,28.0,548.39,27.5,Neutral,3,458.59,-6.2,False,453.11,-5.07,False,438.79,-1.97,True,59.0,1
ADP,ADP,Automatic Data Processing,자동 데이터 처리,HR·급여 소프트웨어,기업체·인사 외부소싱,199.17,0.98,45.2,318.79,188.79,-37.5,1.25,19.1,256.47,28.8,Strong Downtrend,0,209.55,-4.95,False,232.01,-14.15,False,263.64,-24.45,False,42.0,0
ADI,ADI,Analog Devices Inc.,아날로그 디바이시스,반도체,아날로그·혼성신호 반도체,383.26,-2.38,64.5,403.88,189.77,-5.1,1.19,70.2,393.16,2.6,Strong Uptrend,5,337.02,13.72,False,304.18,26.0,False,268.98,42.49,False,37.0,0
MDLZ,MDLZ,Mondelez International,몬델리즈,식품,오레오·리츠·토블레로네,58.54,1.95,56.6,68.95,51.07,-15.1,1.48,31.0,66.32,13.3,Neutral,3,58.02,0.9,True,56.49,3.63,False,59.62,-1.81,True,53.0,2
REGN,REGN,Regeneron Pharmaceuticals,리제네론,바이오·제약,아일리아·두필루맙 항체 치료제,731.77,-1.7,40.8,811.29,481.15,-9.8,0.79,17.6,878.02,20.0,Neutral,3,763.05,-4.1,False,751.47,-2.62,False,656.94,11.39,False,45.0,0
PANW,PANW,Palo Alto Networks Inc.,팔로 알토 네트웍스,사이버보안,차세대 방화벽·클라우드 보안,180.99,-1.04,61.0,221.38,141.67,-18.2,0.78,101.1,206.14,13.9,Strong Downtrend,1,162.74,11.21,False,177.16,2.16,False,187.0,-3.21,False,28.0,0
CDNS,CDNS,Cadence Design Systems,캐던스 디자인,EDA 소프트웨어,반도체 설계 자동화(EDA) 툴,325.31,-3.34,59.9,373.37,265.66,-12.9,2.09,76.2,371.53,14.2,Strong Downtrend,1,293.84,10.71,False,305.83,6.37,False,319.03,1.97,True,37.0,1
MELI,MELI,MercadoLibre Inc.,메르카도리브레,이커머스·핀테크,중남미 최대 전자상거래·결제,1791.99,-2.57,49.1,2613.63,1599.52,-31.4,0.81,45.5,2457.58,37.1,Strong Downtrend,0,1818.83,-1.48,True,1949.3,-8.07,False,2169.09,-17.39,False,39.0,1
SNPS,SNPS,Synopsys Inc.,시놉시스,EDA 소프트웨어,반도체 설계 자동화(EDA) 툴,483.89,-2.94,63.4,645.35,380.47,-25.0,0.9,74.1,534.65,10.5,Strong Downtrend,1,429.31,12.71,False,444.11,8.96,False,484.01,-0.02,True,32.0,1
PYPL,PYPL,PayPal Holdings Inc.,페이팔,핀테크·결제,온라인 결제·Venmo,49.64,-0.26,57.6,77.8,38.96,-36.2,0.74,9.2,52.97,6.7,Strong Downtrend,1,45.4,9.34,False,52.69,-5.79,False,61.57,-19.38,False,31.0,0
KLAC,KLAC,KLA Corporation,KLA,반도체 장비,반도체 공정 검사·계측 장비,1808.97,-4.79,59.9,1935.0,671.22,-6.5,1.53,52.6,1709.28,-5.5,Strong Uptrend,5,1545.81,17.02,False,1417.05,27.66,False,1178.4,53.51,False,35.0,0
CSX,CSX,CSX Corporation,씨에스엑스코퍼레이션,철도·물류,미국 동부 화물 철도 운영,45.23,-0.51,68.1,46.18,27.45,-2.1,0.81,27.7,45.46,0.5,Strong Uptrend,5,41.34,9.41,False,38.55,17.33,False,36.05,25.46,False,25.0,0
ABNB,ABNB,Airbnb Inc.,에어비앤비,여행·숙박 플랫폼,글로벌 숙박 공유 플랫폼,139.04,-1.43,56.6,144.18,111.54,-3.6,1.3,34.5,147.68,6.2,Uptrend,4,130.26,6.74,False,129.1,7.7,False,129.25,7.57,False,39.0,0
ORLY,ORLY,O'Reilly Automotive Inc.,오라일리 오토모티브,자동차 부품 소매,자동차 부품·액세서리 소매,91.57,-0.43,45.0,107.82,87.3,-15.1,0.97,30.8,105.71,15.4,Strong Downtrend,0,92.9,-1.43,True,94.49,-3.09,False,96.11,-4.72,False,37.0,1
MRVL,MRVL,Marvell Technology Inc.,마벨 테크놀로지,반도체,데이터센터·5G 반도체,153.23,-3.15,71.7,165.56,56.16,-7.4,0.86,49.9,128.36,-16.2,Strong Uptrend,5,100.43,52.57,False,93.2,64.41,False,83.93,82.57,False,5.0,0
CRWD,CRWD,CrowdStrike Holdings Inc.,크라우드스트라이크,사이버보안,클라우드 기반 엔드포인트 보안,454.99,0.08,60.9,557.53,350.25,-18.4,0.52,,491.72,8.1,Strong Downtrend,1,411.59,10.54,False,451.84,0.7,True,460.92,-1.29,True,35.0,2
FTNT,FTNT,Fortinet Inc.,포티넷,사이버보안,FortiGate 네트워크 보안,85.72,0.06,57.6,108.69,74.39,-21.1,0.67,35.4,89.43,4.3,Neutral,3,81.92,4.64,False,81.33,5.4,False,86.69,-1.12,True,40.0,1
MNST,MNST,Monster Beverage Corp.,몬스터 비버리지,음료,에너지 음료 브랜드,77.19,0.43,55.1,86.66,58.49,-10.9,0.86,39.8,85.46,10.7,Neutral,3,77.77,-0.75,True,76.55,0.84,True,70.18,9.99,False,53.0,2
MAR,MAR,Marriott International,매리어트 인터내셔널,호텔·숙박,글로벌 호텔 체인,358.33,-0.65,54.3,378.72,234.71,-5.4,0.86,37.6,371.88,3.8,Strong Uptrend,5,340.97,5.09,False,322.61,11.07,False,293.99,21.89,False,42.0,0
PCAR,PCAR,PACCAR Inc.,PACCAR,상용차·트럭,Kenworth·Peterbilt 트럭,119.61,-5.97,43.0,129.48,86.5,-7.6,2.34,26.5,127.96,7.0,Uptrend,4,122.28,-2.18,False,115.76,3.33,False,105.46,13.42,False,40.0,0
CEG,CEG,Constellation Energy Corp.,컨스텔레이션 에너지,원자력·전력,미국 최대 원자력 발전 운영,305.71,-3.0,55.2,402.95,222.31,-24.1,0.9,41.3,370.58,21.2,Strong Downtrend,1,295.22,3.55,False,318.72,-4.08,False,322.86,-5.31,False,39.0,0
KDP,KDP,Keurig Dr Pepper Inc.,큐리그 닥터페퍼,음료,커피 캡슐·닥터페퍼 음료,28.79,2.27,64.6,34.3,24.87,-16.1,1.07,21.3,33.25,15.5,Downtrend,2,27.59,4.35,False,27.46,4.84,False,28.8,-0.03,True,52.0,1
CHTR,CHTR,Charter Communications,차터 커뮤니케이션스,통신·케이블,케이블 TV·인터넷 서비스,173.11,-0.86,27.4,427.25,173.11,-59.5,1.67,4.7,251.53,45.3,Downtrend,2,223.84,-22.66,False,213.73,-19.01,False,266.39,-35.02,False,45.0,0
CTAS,CTAS,Cintas Corporation,신타스,기업 서비스,유니폼 렌탈·시설 관리,174.22,0.1,42.2,226.13,165.71,-23.0,0.72,36.8,212.41,21.9,Strong Downtrend,0,186.5,-6.58,False,187.05,-6.86,False,198.72,-12.33,False,26.0,0
DXCM,DXCM,DexCom Inc.,덱스컴,의료기기,연속혈당측정기(CGM) 시스템,59.32,-3.4,34.3,89.53,54.84,-33.7,1.23,28.4,86.88,46.5,Strong Downtrend,1,67.1,-11.59,False,66.44,-10.72,False,72.33,-17.99,False,31.0,0
ROST,ROST,Ross Stores Inc.,로스 스토어스,유통·소매,오프프라이스 의류·생활용품,225.52,-0.29,59.7,228.25,125.73,-1.2,0.56,34.2,233.81,3.7,Strong Uptrend,5,210.18,7.3,False,194.21,16.12,False,168.8,33.6,False,42.0,0
ODFL,ODFL,Old Dominion Freight Line,올드 도미니언 프레이트,물류·운송,미국 LTL 화물 운송,221.77,0.56,65.0,224.42,125.86,-1.2,1.33,45.9,202.62,-8.6,Strong Uptrend,5,199.32,11.26,False,176.9,25.36,False,164.5,34.81,False,15.0,0
WDAY,WDAY,Workday Inc.,워크데이,기업용 소프트웨어,클라우드 HR·재무 관리,121.18,2.84,45.0,274.71,112.5,-55.9,0.74,46.8,179.22,47.9,Strong Downtrend,0,135.27,-10.42,False,173.91,-30.32,False,205.65,-41.07,False,31.0,0
AEP,AEP,American Electric Power,아메리칸 일렉트릭 파워,전력·유틸리티,미국 중부·남부 전력 공급,135.59,0.38,59.6,137.15,96.26,-1.1,0.99,20.4,141.38,4.3,Strong Uptrend,5,130.41,3.97,False,123.82,9.51,False,115.4,17.5,False,45.0,0
GEHC,GEHC,GE HealthCare Technologies,GE 헬스케어,의료기기,MRI·CT 등 의료 영상 장비,68.5,-2.81,38.6,88.08,66.97,-22.2,1.55,15.1,90.74,32.5,Strong Downtrend,1,75.34,-9.08,False,77.93,-12.1,False,75.92,-9.77,False,52.0,0
FAST,FAST,Fastenal Company,패스트널,산업 유통,볼트·너트 등 산업 소모품 유통,44.68,-1.33,45.1,49.85,38.65,-10.4,0.74,39.5,46.49,4.1,Neutral,3,45.91,-2.68,False,43.63,2.41,False,44.06,1.41,True,40.0,1
PAYX,PAYX,Paychex Inc.,페이첵스,HR·급여 소프트웨어,중소기업 HR·급여 서비스,90.99,1.18,48.0,155.44,85.57,-41.5,0.85,20.1,100.93,10.9,Strong Downtrend,0,93.15,-2.32,False,101.65,-10.49,False,119.17,-23.65,False,20.0,0
EXC,EXC,Exelon Corporation,엑셀론,전력·유틸리티,미국 북동부·중서부 전력 공급,47.04,0.97,45.2,50.29,41.11,-6.5,0.53,17.2,50.17,6.7,Uptrend,4,47.61,-1.2,True,45.89,2.51,False,44.64,5.38,False,50.0,1
TEAM,TEAM,Atlassian Corporation,아틀라시안,협업 소프트웨어,Jira·Confluence 협업 툴,69.71,0.71,49.7,229.83,57.15,-69.7,0.62,,145.54,108.8,Strong Downtrend,0,75.76,-7.99,False,112.95,-38.28,False,148.01,-52.9,False,31.0,0
IDXX,IDXX,IDEXX Laboratories Inc.,IDEXX 래버러토리즈,동물 진단,반려동물 진단·검사 장비,568.3,-1.16,45.5,766.68,432.65,-25.9,0.99,43.5,730.93,28.6,Strong Downtrend,1,601.16,-5.47,False,652.87,-12.95,False,621.34,-8.54,False,47.0,0
XEL,XEL,Xcel Energy Inc.,엑셀 에너지,전력·유틸리티,미국 중부 전력·가스 공급,79.48,0.09,48.3,83.29,64.17,-4.6,0.87,23.2,91.06,14.6,Uptrend,4,79.81,-0.41,True,77.87,2.07,False,74.7,6.4,False,52.0,1
BKR,BKR,Baker Hughes Company,베이커 휴즈,에너지 서비스,유전 굴착·서비스·LNG 설비,67.67,-1.04,66.2,68.94,34.7,-1.8,0.97,21.6,68.62,1.4,Strong Uptrend,5,61.19,10.59,False,55.02,22.99,False,48.82,38.61,False,25.0,0
FANG,FANG,Diamondback Energy Inc.,다이아몬드백 에너지,에너지·석유,퍼미안 분지 원유 개발·생산,200.06,1.85,64.2,202.19,126.13,-1.1,0.58,34.9,222.7,11.3,Strong Uptrend,5,182.0,9.92,False,165.83,20.64,False,152.94,30.81,False,51.0,0
VRSK,VRSK,Verisk Analytics Inc.,버리스크 애널리틱스,데이터·분석,보험·에너지 산업 데이터 분석,176.66,1.01,43.2,318.85,164.28,-44.6,1.24,27.3,221.53,25.4,Strong Downtrend,0,188.74,-6.4,False,203.88,-13.35,False,239.46,-26.23,False,27.0,0
ZS,ZS,Zscaler Inc.,지스케일러,사이버보안,제로트러스트 클라우드 보안,136.07,1.46,47.3,336.27,118.05,-59.5,0.73,,229.45,68.6,Strong Downtrend,0,151.11,-9.95,False,199.3,-31.73,False,244.96,-44.45,False,31.0,0
BIIB,BIIB,Biogen Inc.,바이오젠,바이오·제약,알츠하이머·MS 신경계 치료제,183.38,1.5,51.0,201.18,116.82,-8.8,0.63,20.8,212.36,15.8,Uptrend,4,185.68,-1.24,True,179.46,2.18,False,157.87,16.16,False,58.0,1
DLTR,DLTR,Dollar Tree Inc.,달러 트리,유통·소매,균일가 소매점 체인,98.22,0.22,37.7,141.21,80.17,-30.4,1.06,16.5,124.74,27.0,Downtrend,2,113.58,-13.52,False,116.6,-15.76,False,108.83,-9.75,False,47.0,0
NXPI,NXPI,NXP Semiconductors NV,NXP 세미컨덕터즈,반도체,자동차·IoT 반도체,230.39,-2.74,62.9,248.46,178.44,-7.3,1.33,28.9,258.84,12.3,Downtrend,2,214.21,7.55,False,216.24,6.54,False,216.19,6.57,False,36.0,0
ON,ON,ON Semiconductor Corp.,ON 세미컨덕터,반도체,전력·전기차용 SiC 반도체,93.3,-4.83,75.4,98.4,38.41,-5.2,1.11,321.7,73.28,-21.5,Strong Uptrend,5,68.21,36.78,False,61.48,51.76,False,56.33,65.63,False,0.0,0
TTWO,TTWO,Take-Two Interactive,테이크-투 인터랙티브,게임,GTA·NBA 2K 등 게임 퍼블리셔,213.01,-0.36,56.4,262.29,189.69,-18.8,0.59,,277.1,30.1,Strong Downtrend,1,204.91,3.95,False,224.99,-5.32,False,232.39,-8.34,False,47.0,0
CPRT,CPRT,Copart Inc.,코파트,자동차 경매,폐차·중고차 온라인 경매 플랫폼,33.34,0.45,45.2,63.84,32.43,-47.8,0.71,21.0,42.67,28.0,Strong Downtrend,0,35.37,-5.74,False,37.63,-11.4,False,42.82,-22.14,False,34.0,0
ILMN,ILMN,Illumina Inc.,일루미나,유전체 분석,유전자 염기서열 분석(NGS) 장비,126.92,-1.24,48.7,153.95,74.53,-17.6,0.93,23.3,136.67,7.7,Neutral,3,125.24,1.34,True,129.77,-2.2,False,112.76,12.56,False,46.0,1
CCEP,CCEP,Coca-Cola Europacific Partners,코카콜라 유로퍼시픽,음료,코카콜라 유럽·아태 병입·유통,97.24,1.13,52.3,110.43,84.39,-11.9,1.38,19.5,106.82,9.9,Uptrend,4,98.42,-1.2,True,94.27,3.15,False,92.23,5.43,False,56.0,1
WBD,WBD,Warner Bros. Discovery Inc.,워너브라더스 디스커버리,미디어·엔터테인먼트,HBO·CNN·Warner Bros.,26.95,0.48,40.4,29.98,8.37,-10.1,0.71,92.9,29.6,9.8,Neutral,3,27.65,-2.53,False,27.1,-0.55,True,20.48,31.59,False,31.0,1
DDOG,DDOG,Datadog Inc.,데이터독,클라우드 모니터링,클라우드 인프라·앱 모니터링,131.55,-0.84,60.0,199.72,101.74,-34.1,0.71,424.4,176.95,34.5,Strong Downtrend,1,120.81,8.89,False,134.81,-2.42,False,136.09,-3.34,False,36.0,0
GFS,GFS,GlobalFoundries Inc.,글로벌파운드리스,반도체 파운드리,반도체 위탁생산(파운드리),59.49,-1.43,71.4,61.79,31.62,-3.7,0.89,37.4,51.3,-13.8,Strong Uptrend,5,47.4,25.51,False,42.64,39.52,False,39.4,50.99,False,5.0,0
CDW,CDW,CDW Corporation,CDW 주식회사,IT 유통·솔루션,기업용 IT 제품·솔루션 유통업체,132.92,-0.14,55.6,187.53,113.48,-29.1,0.4,16.5,166.2,25.0,Downtrend,2,126.44,5.12,False,132.05,0.66,True,149.74,-11.23,False,56.0,1
SMCI,SMCI,Super Micro Computer Inc.,슈퍼마이크로,AI 서버,AI·데이터센터용 고성능 서버,27.25,-2.15,50.9,60.71,20.53,-55.1,0.69,19.9,33.2,21.8,Strong Downtrend,0,28.61,-4.75,False,30.75,-11.38,False,39.19,-30.47,False,30.0,0
EA,EA,Electronic Arts Inc.,일렉트로닉 아츠,게임,EA Sports·FIFA·Madden,202.53,0.04,49.4,204.6,142.41,-1.0,1.05,75.9,205.62,1.5,Neutral,3,201.44,0.54,True,202.19,0.17,True,185.07,9.43,False,33.0,2
LULU,LULU,Lululemon Athletica Inc.,룰루레몬,의류·스포츠웨어,프리미엄 요가·운동복 브랜드,142.39,-3.1,34.8,335.19,141.66,-57.5,0.96,10.7,182.08,27.9,Strong Downtrend,0,166.13,-14.29,False,178.11,-20.06,False,197.3,-27.83,False,25.0,0
KHC,KHC,Kraft Heinz Company,크래프트 하인즈,식품,케첩·마카로니치즈 등 포장 식품,22.47,2.51,50.7,27.61,21.21,-18.6,0.76,,23.97,6.7,Strong Downtrend,0,23.04,-2.47,False,23.39,-3.93,False,24.45,-8.1,False,21.0,0
MRNA,MRNA,Moderna Inc.,모더나,바이오·제약,mRNA 기반 백신·치료제,47.14,-3.2,37.8,57.8,22.36,-18.4,0.64,,46.1,-2.2,Uptrend,4,50.12,-5.95,False,41.0,14.98,False,34.18,37.92,False,28.0,0
LCID,LCID,Lucid Group Inc.,루시드 그룹,전기차,프리미엄 전기 세단 제조,5.87,-1.01,25.0,31.3,5.87,-81.2,0.84,,12.77,117.5,Strong Downtrend,0,9.4,-37.55,False,10.97,-46.49,False,16.69,-64.83,False,18.0,0
SIRI,SIRI,SiriusXM Holdings Inc.,시리우스XM,위성 라디오·미디어,위성 라디오·팟캐스트 플랫폼,26.26,-1.09,60.7,28.06,18.54,-6.4,0.85,11.8,26.31,0.2,Uptrend,4,22.84,14.97,False,21.81,20.4,False,21.87,20.07,False,43.0,0
RIVN,RIVN,Rivian Automotive Inc.,리비안,전기차,전기 픽업트럭·SUV 제조,16.14,-3.47,49.8,22.45,11.64,-28.1,0.68,,18.16,12.5,Neutral,3,15.56,3.73,False,16.49,-2.12,False,15.08,7.03,False,45.0,0
OKTA,OKTA,Okta Inc.,옥타,사이버보안·ID 관리,클라우드 ID·접근 관리(IAM),76.2,0.08,51.9,127.3,62.93,-40.1,0.59,58.2,100.28,31.6,Strong Downtrend,0,77.65,-1.87,True,82.4,-7.52,False,89.48,-14.84,False,30.0,1
ZM,ZM,Zoom Video Communications,줌 비디오,화상회의·협업,클라우드 화상회의 플랫폼,91.14,0.34,62.5,96.22,69.77,-5.3,0.73,14.7,97.33,6.8,Neutral,3,83.66,8.94,False,84.73,7.57,False,82.02,11.12,False,40.0,0
ALGN,ALGN,Align Technology Inc.,얼라인 테크놀로지,의료기기,인비절라인 투명 치아교정기,177.28,-4.02,45.1,207.19,124.88,-14.4,1.71,31.4,206.86,16.7,Uptrend,4,179.93,-1.47,True,167.77,5.67,False,163.18,8.64,False,66.0,1
ENPH,ENPH,Enphase Energy Inc.,엔페이즈 에너지,태양광·에너지,마이크로인버터·가정용 에너지,34.3,-2.67,44.4,51.67,26.12,-33.6,1.06,26.6,45.42,32.4,Strong Downtrend,1,40.63,-15.58,False,36.6,-6.28,False,37.39,-8.26,False,37.0,0
NCLH,NCLH,Norwegian Cruise Line,노르웨이지안 크루즈,여행·크루즈,크루즈 여행 운항,17.79,-2.2,37.9,26.94,16.03,-34.0,0.81,19.3,24.61,38.3,Strong Downtrend,1,20.92,-14.96,False,20.8,-14.47,False,21.7,-18.02,False,41.0,0
MTCH,MTCH,Match Group Inc.,매치 그룹,소셜·데이팅,틴더·OkCupid 등 데이팅 앱,37.01,0.24,72.0,38.09,26.55,-2.8,0.71,15.6,36.24,-2.1,Neutral,3,31.81,16.35,False,31.97,15.76,False,32.55,13.7,False,0.0,0
PCVX,PCVX,Vaxcyte Inc.,박스사이트,바이오·제약,폐렴구균 백신 개발,58.73,-1.66,47.1,63.04,29.0,-6.8,0.71,,109.0,85.6,Strong Uptrend,5,58.06,1.15,True,52.51,11.85,False,43.84,33.96,False,69.0,1
EXPE,EXPE,Expedia Group Inc.,익스피디아,여행·OTA,온라인 여행 예약 플랫폼,242.17,-1.24,48.0,300.66,155.39,-19.5,1.03,24.7,283.09,16.9,Neutral,3,233.02,3.93,False,251.39,-3.67,False,222.92,8.64,False,54.0,0
FWONK,FWONK,Formula One Group,포뮬러 원 그룹,스포츠·미디어,F1 레이싱 미디어 권리,86.04,-0.77,44.0,108.33,81.42,-20.6,1.26,37.2,114.06,32.6,Strong Downtrend,0,86.64,-0.69,True,90.6,-5.03,False,95.61,-10.01,False,38.0,1
APP,APP,Applovin Corporation,앱러빈,모바일 광고·AI,AI 기반 모바일 광고 플랫폼,449.03,-2.45,51.2,733.6,269.31,-38.8,0.65,44.8,639.36,42.4,Downtrend,2,434.44,3.36,False,527.72,-14.91,False,497.72,-9.78,False,47.0,0
ARM,ARM,Arm Holdings plc,ARM 홀딩스,반도체 IP,모바일·IoT 프로세서 아키텍처,198.65,-7.98,62.9,234.81,104.55,-15.4,1.5,261.4,169.59,-14.6,Uptrend,4,140.4,41.49,False,133.17,49.17,False,140.52,41.37,False,35.0,0
